数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2024-11-03 01:42:00,537555.75,2024.00,11.00,3.00,1.00,35.00,38.00,15.33,31.95,0.06,-4.25,0.00,0.00,18.39,19.98,19.70,18.58,18.67,18.39,18.58,18.11,18.77,15.23,98.16,285.37,0.00,0.00,-0.01,23.24,29.99,-3.75,8.01,-0.21,24.03,-0.46,0.00,0.00,0.02,-0.46,21.32,0.00,0.00,229689.52,0.00,0.00,254.38,26.29,27.19,-0.11,0.54,19.28,0.34,0.04,3.53,1.06,0.60,6.55
2024-11-03 01:44:00,537555.75,2024.00,11.00,3.00,1.00,37.00,46.00,15.38,31.95,0.06,2.08,0.00,0.00,18.46,20.04,19.67,18.64,19.01,18.64,18.64,18.36,18.92,15.23,98.17,285.37,0.00,0.00,0.00,23.21,29.98,-3.75,8.01,-0.24,24.01,-0.34,0.00,0.00,0.00,-0.49,21.30,0.00,0.00,229689.52,0.00,0.00,258.96,26.26,27.19,-0.11,0.55,19.23,0.44,0.10,4.07,1.27,0.46,6.47
2024-11-03 01:46:00,537555.75,2024.00,11.00,3.00,1.00,39.00,46.00,15.24,32.00,0.06,1.10,0.00,0.00,18.46,20.04,19.76,18.64,18.92,18.55,18.64,18.46,18.92,15.23,98.20,285.37,0.00,0.00,0.00,23.21,29.95,-3.75,8.01,-0.32,24.01,-0.34,0.00,0.00,0.01,-0.52,21.30,0.00,0.00,229689.52,0.00,0.00,256.11,26.26,27.19,-0.10,0.56,19.27,0.15,0.03,4.06,2.58,0.56,6.47
2024-11-03 01:48:00,537555.75,2024.00,11.00,3.00,1.00,41.00,33.00,15.38,32.06,0.06,2.07,0.00,0.00,18.58,20.07,19.79,18.86,19.05,18.58,18.67,18.39,19.05,15.23,98.16,285.37,0.00,0.00,0.00,23.20,29.91,-3.75,8.01,-0.32,23.97,-0.32,0.00,0.00,0.01,-0.56,21.28,0.00,0.00,229689.52,0.00,0.00,261.32,26.24,27.19,-0.10,0.55,19.30,0.31,0.03,4.14,2.59,0.58,6.75
2024-11-03 01:50:00,537555.75,2024.00,11.00,3.00,1.00,43.00,42.00,15.33,32.20,0.05,1.80,0.00,0.00,18.55,20.13,19.76,18.73,19.11,18.64,18.64,18.46,19.01,15.24,98.16,285.37,0.00,0.00,0.00,23.20,29.91,-3.75,8.01,-0.21,23.97,-0.40,0.00,0.00,0.00,-0.52,21.28,0.00,0.00,229689.52,0.00,0.00,263.06,26.24,27.19,-0.10,0.57,19.25,0.25,0.09,3.67,2.30,0.44,6.16
2024-11-03 01:52:00,537555.75,2024.00,11.00,3.00,1.00,45.00,47.00,15.33,32.26,0.05,0.19,0.00,0.00,18.55,20.13,19.85,18.73,19.01,18.55,18.73,18.46,19.01,15.24,98.11,285.37,0.00,0.00,0.00,23.17,29.90,-3.75,8.01,-0.28,23.96,-0.46,0.00,0.00,0.01,-0.52,21.25,0.00,0.00,229689.52,0.00,0.00,260.21,26.23,27.19,-0.11,0.56,19.27,0.56,0.01,4.22,2.14,0.53,6.43
2024-11-03 01:54:00,537555.75,2024.00,11.00,3.00,1.00,47.00,46.00,15.33,32.26,0.06,-1.84,0.00,0.00,18.58,20.16,19.88,18.67,18.86,18.58,18.67,18.30,19.05,15.23,98.17,285.37,0.00,0.00,-0.01,23.13,29.90,-3.75,8.01,-0.29,23.93,-0.44,0.00,0.00,0.01,-0.46,21.25,0.00,0.00,229689.52,0.00,0.00,255.14,26.19,27.19,-0.11,0.56,19.30,0.56,0.09,2.80,1.91,0.37,5.95
2024-11-03 01:56:00,537555.75,2024.00,11.00,3.00,1.00,49.00,46.00,15.33,32.41,0.06,-1.43,0.00,0.00,18.52,20.19,19.82,18.70,19.17,18.61,18.61,18.52,18.98,15.24,98.11,285.37,0.00,0.00,-0.01,23.12,29.88,-3.75,8.01,-0.31,23.93,-0.34,0.00,0.00,0.01,-0.49,21.23,0.00,0.00,229689.52,0.00,0.00,258.54,26.17,27.19,-0.09,0.54,19.26,0.12,0.04,4.51,1.49,0.28,5.72
2024-11-03 01:58:00,537555.75,2024.00,11.00,3.00,1.00,51.00,44.00,15.38,32.41,0.05,-0.12,0.00,0.00,18.64,20.22,19.85,18.73,19.11,18.64,18.64,18.36,19.11,15.23,98.18,285.37,0.00,0.00,0.00,23.12,29.86,-3.75,8.00,-0.21,23.92,-0.40,0.00,0.00,0.01,-0.49,21.23,0.00,0.00,229689.52,0.00,0.00,257.50,26.17,27.19,-0.10,0.54,19.27,0.50,0.00,4.25,2.08,0.45,6.30
2024-11-03 02:00:00,537555.75,2024.00,11.00,3.00,1.00,53.00,47.00,15.33,32.46,0.05,-2.86,0.00,0.00,18.64,20.22,19.85,18.64,19.11,18.73,18.64,18.36,19.11,15.23,98.14,285.37,0.00,0.00,0.00,23.09,29.82,-3.75,8.00,-0.32,23.88,-0.41,0.00,0.00,0.00,-0.52,21.20,0.00,0.00,229689.52,0.00,0.00,252.71,26.15,27.00,-0.10,0.56,19.24,0.38,0.06,3.83,1.29,0.71,6.15
2024-11-03 02:02:00,537555.75,2024.00,11.00,3.00,1.00,55.00,47.00,15.44,32.55,0.05,-4.15,0.00,0.00,18.77,20.16,19.88,18.77,18.95,18.67,18.58,18.39,19.05,15.23,98.13,285.37,0.00,0.00,0.00,23.07,29.82,-3.75,8.00,-0.24,23.85,-0.37,0.00,0.00,0.01,-0.56,21.17,0.00,0.00,229689.52,0.00,0.00,255.90,26.11,27.00,-0.10,0.55,19.29,0.50,0.01,3.42,1.47,0.55,6.18
2024-11-03 02:04:00,537555.75,2024.00,11.00,3.00,1.00,57.00,39.00,15.38,32.61,0.06,1.64,0.00,0.00,18.64,20.32,19.95,18.73,19.01,18.83,18.64,18.46,19.20,15.22,98.17,285.37,0.00,0.00,0.00,23.07,29.80,-3.75,8.00,-0.24,23.85,-0.46,0.00,0.00,0.02,-0.56,21.17,0.00,0.00,229689.52,0.00,0.00,257.64,26.11,27.00,-0.10,0.55,19.23,0.38,0.02,3.62,1.38,0.49,6.44
2024-11-03 02:06:00,537555.75,2024.00,11.00,3.00,1.00,59.00,46.00,15.38,32.66,0.05,-4.73,0.00,0.00,18.49,20.35,19.98,18.77,19.05,18.77,18.67,18.49,19.14,15.22,98.16,285.37,0.00,0.00,-0.01,23.04,29.80,-3.75,8.00,-0.21,23.84,-0.44,0.00,0.00,0.02,-0.52,21.15,0.00,0.00,229689.52,0.00,0.00,258.47,26.10,27.00,-0.09,0.55,19.29,0.12,0.08,3.40,1.11,0.43,6.15
2024-11-03 02:08:00,537555.75,2024.00,11.00,3.00,2.00,1.00,47.00,15.50,32.66,0.05,-4.68,0.00,0.00,18.49,20.26,19.98,18.77,19.05,18.77,18.67,18.39,19.14,15.23,98.15,285.37,0.00,0.00,0.00,23.02,29.80,-3.75,8.00,-0.31,23.80,-0.32,0.00,0.00,0.01,-0.49,21.15,0.00,0.00,229689.52,0.00,0.00,260.90,26.07,27.00,-0.10,0.56,19.31,0.19,0.02,2.55,1.41,0.56,6.02
2024-11-03 02:10:00,537555.75,2024.00,11.00,3.00,2.00,3.00,27.00,15.44,32.87,0.06,-0.14,0.00,0.00,18.42,20.38,20.01,18.70,18.89,18.70,18.70,18.52,19.17,15.23,98.16,285.37,0.00,0.00,-0.01,23.02,29.79,-3.75,8.00,-0.28,23.80,-0.44,0.00,0.00,0.02,-0.49,21.15,0.00,0.00,229689.52,0.00,0.00,258.61,26.07,27.00,-0.10,0.55,19.29,0.06,0.04,3.81,1.11,0.45,6.34
2024-11-03 02:12:00,537555.75,2024.00,11.00,3.00,2.00,5.00,43.00,15.50,32.87,0.06,1.89,0.00,0.00,18.39,20.26,19.98,18.49,18.86,18.67,18.49,18.39,19.14,15.22,98.21,285.37,0.00,0.00,0.00,22.99,29.79,-3.75,8.00,-0.28,23.79,-0.34,0.00,0.00,0.00,-0.49,21.12,0.00,0.00,229689.52,0.00,0.00,255.62,26.04,27.00,-0.10,0.55,19.31,0.56,0.02,2.78,0.84,0.61,6.85
2024-11-03 02:14:00,537555.75,2024.00,11.00,3.00,2.00,7.00,47.00,15.38,32.92,0.06,0.72,0.00,0.00,18.52,20.29,20.01,18.52,18.80,18.61,18.52,18.42,19.17,15.24,98.17,285.37,0.00,0.00,-0.01,22.96,29.75,-3.75,8.00,-0.29,23.79,-0.44,0.00,0.00,0.04,-0.52,21.12,0.00,0.00,229689.52,0.00,0.00,260.97,26.02,27.00,-0.10,0.54,19.30,0.25,0.08,3.98,0.74,0.48,6.85
2024-11-03 02:16:00,537555.75,2024.00,11.00,3.00,2.00,9.00,46.00,15.50,32.87,0.06,-1.62,0.00,0.00,18.73,20.32,19.95,18.55,19.01,18.73,18.46,18.36,19.20,15.22,98.15,285.37,0.00,0.00,0.00,22.95,29.73,-3.75,8.00,-0.24,23.76,-0.34,0.00,0.00,0.01,-0.52,21.11,0.00,0.00,229689.52,0.00,0.00,257.57,25.99,27.00,-0.10,0.54,19.27,0.50,0.11,2.64,1.15,0.63,5.95
2024-11-03 02:18:00,537555.75,2024.00,11.00,3.00,2.00,11.00,36.00,15.50,33.07,0.06,-4.28,0.00,0.00,18.36,20.32,19.95,18.55,18.92,18.73,18.55,18.46,19.20,15.22,98.18,285.37,0.00,0.00,0.00,22.95,29.73,-3.75,8.00,-0.29,23.72,-0.40,0.00,0.00,0.02,-0.49,21.07,0.00,0.00,229689.52,0.00,0.00,259.86,25.99,27.00,-0.11,0.55,19.21,0.50,0.05,2.67,1.10,0.52,6.20
2024-11-03 02:20:00,537555.75,2024.00,11.00,3.00,2.00,13.00,46.00,15.50,33.21,0.05,-2.06,0.00,0.00,18.27,20.32,19.85,18.46,18.83,18.64,18.46,18.36,19.01,15.23,98.14,285.37,0.00,0.00,-0.01,22.93,29.71,-3.75,7.99,-0.28,23.72,-0.35,0.00,0.00,0.01,-0.49,21.07,0.00,0.00,229689.52,0.00,0.00,266.94,25.98,26.91,-0.11,0.55,19.31,0.62,0.07,2.16,0.81,0.82,6.15
2024-11-03 02:22:00,537555.75,2024.00,11.00,3.00,2.00,15.00,27.00,15.50,33.12,0.06,-4.64,0.00,0.00,18.42,20.38,20.01,18.61,18.89,18.80,18.52,18.33,19.26,15.24,98.16,285.37,0.00,0.00,0.00,22.89,29.71,-3.75,8.00,-0.32,23.71,-0.44,0.00,0.00,0.02,-0.52,21.06,0.00,0.00,229689.52,0.00,0.00,248.54,25.94,26.91,-0.10,0.55,19.34,0.31,0.04,2.63,1.02,0.57,6.62
2024-11-03 02:24:00,537555.75,2024.00,11.00,3.00,2.00,17.00,34.00,15.58,33.21,0.05,-1.76,0.00,0.00,18.33,20.19,19.91,18.52,18.80,18.70,18.42,18.42,19.08,15.23,98.16,285.37,0.00,0.00,0.00,22.87,29.67,-3.75,7.99,-0.24,23.71,-0.37,0.00,0.00,0.02,-0.56,21.06,0.00,0.00,229689.52,0.00,0.00,255.62,25.94,26.94,-0.10,0.54,19.29,0.50,0.03,3.74,0.71,0.52,6.62
2024-11-03 02:26:00,537555.75,2024.00,11.00,3.00,2.00,19.00,43.00,15.58,33.21,0.06,-2.40,0.00,0.00,18.24,20.19,19.91,18.42,18.61,18.70,18.33,18.24,19.08,15.23,98.16,285.37,0.00,0.00,0.00,22.87,29.66,-3.75,7.99,-0.24,23.69,-0.32,0.00,0.00,0.00,-0.52,21.06,0.00,0.00,229689.52,0.00,0.00,259.44,25.92,26.84,-0.10,0.53,19.29,0.44,0.06,2.80,1.02,0.68,5.78
2024-11-03 02:28:00,537555.75,2024.00,11.00,3.00,2.00,21.00,46.00,15.58,33.33,0.06,2.20,0.00,0.00,18.27,20.22,19.95,18.46,18.64,18.55,18.36,18.27,19.01,15.23,98.13,285.37,0.00,0.00,-0.01,22.85,29.63,-3.75,7.99,-0.21,23.67,-0.37,0.00,0.00,0.02,-0.49,21.03,0.00,0.00,229689.52,0.00,0.00,257.29,25.90,26.81,-0.10,0.55,19.28,0.31,0.07,2.95,0.99,0.52,6.15
2024-11-03 02:30:00,537555.75,2024.00,11.00,3.00,2.00,23.00,29.00,15.64,33.33,0.05,-4.68,0.00,0.00,18.30,20.26,19.98,18.49,18.67,18.58,18.39,18.30,19.05,15.22,98.17,285.37,0.00,0.00,0.00,22.82,29.63,-3.75,7.99,-0.28,23.67,-0.43,0.00,0.00,0.01,-0.49,21.03,0.00,0.00,229689.52,0.00,0.00,260.14,25.86,26.81,-0.10,0.53,19.31,0.06,0.06,2.68,1.07,0.53,6.80
2024-11-03 02:32:00,537555.75,2024.00,11.00,3.00,2.00,25.00,40.00,15.64,33.53,0.06,1.99,0.00,0.00,18.33,20.29,19.73,18.52,18.70,18.61,18.42,18.33,19.08,15.23,98.14,285.37,0.00,0.00,0.00,22.80,29.59,-3.75,7.99,-0.28,23.63,-0.44,0.00,0.00,0.01,-0.49,20.99,0.00,0.00,229689.52,0.00,0.00,252.15,25.86,26.81,-0.11,0.53,19.27,0.43,0.04,2.60,0.67,0.59,6.15
2024-11-03 02:34:00,537555.75,2024.00,11.00,3.00,2.00,27.00,46.00,15.64,33.53,0.06,-4.21,0.00,0.00,18.14,20.19,19.73,18.42,18.52,18.52,18.33,18.08,19.08,15.24,98.16,285.37,0.00,0.00,0.00,22.80,29.58,-3.75,7.99,-0.21,23.61,-0.44,0.00,0.00,0.01,-0.52,20.99,0.00,0.00,229689.52,0.00,0.00,254.65,25.85,26.81,-0.10,0.54,19.28,0.25,0.12,2.61,1.04,0.54,6.15
2024-11-03 02:36:00,537555.75,2024.00,11.00,3.00,2.00,29.00,32.00,15.70,33.59,0.06,-0.55,0.00,0.00,18.33,20.19,19.73,18.52,18.52,18.52,18.33,18.08,18.98,15.22,98.14,285.37,0.00,0.00,-0.01,22.77,29.55,-3.75,7.99,-0.24,23.61,-0.44,0.00,0.00,0.01,-0.56,20.98,0.00,0.00,229689.52,0.00,0.00,254.31,25.83,26.81,-0.09,0.55,19.30,0.19,0.04,3.37,1.01,0.23,7.17
2024-11-03 02:38:00,537555.75,2024.00,11.00,3.00,2.00,31.00,42.00,15.70,33.73,0.05,-0.64,0.00,0.00,18.21,20.26,19.79,18.49,18.67,18.58,18.39,18.21,19.05,15.23,98.19,285.37,0.00,0.00,-0.01,22.76,29.54,-3.75,7.99,-0.21,23.60,-0.35,0.00,0.00,0.01,-0.56,20.98,0.00,0.00,229689.52,0.00,0.00,252.43,25.79,26.81,-0.11,0.55,19.28,0.17,0.04,3.91,0.62,0.46,6.07
2024-11-03 02:40:00,537555.75,2024.00,11.00,3.00,2.00,33.00,45.00,15.70,33.73,0.05,-2.44,0.00,0.00,18.36,20.22,19.76,18.46,18.55,18.46,18.36,18.02,19.01,15.23,98.19,285.37,0.00,0.00,0.00,22.72,29.50,-3.75,7.99,-0.24,23.56,-0.34,0.00,0.00,0.01,-0.52,20.96,0.00,0.00,229689.52,0.00,0.00,260.35,25.77,26.81,-0.10,0.54,19.29,0.06,0.01,3.38,0.81,0.33,6.28
2024-11-03 02:42:00,537555.75,2024.00,11.00,3.00,2.00,35.00,46.00,15.79,33.87,0.05,-4.77,0.00,0.00,18.39,20.16,19.70,18.49,18.58,18.49,18.21,18.05,19.05,15.23,98.19,285.37,0.00,0.00,-0.01,22.71,29.50,-3.75,7.98,-0.21,23.56,-0.38,0.00,0.00,0.01,-0.52,20.96,0.00,0.00,229689.52,0.00,0.00,257.71,25.77,26.81,-0.10,0.54,19.26,0.31,0.05,2.65,0.46,0.58,7.03
2024-11-03 02:44:00,537555.75,2024.00,11.00,3.00,2.00,37.00,32.00,15.70,33.73,0.06,-2.83,0.00,0.00,18.14,20.16,19.70,18.39,18.58,18.39,18.21,18.14,19.05,15.23,98.15,285.37,0.00,0.00,0.00,22.71,29.48,-3.75,7.98,-0.28,23.53,-0.46,0.00,0.00,0.03,-0.52,20.93,0.00,0.00,229689.52,0.00,0.00,257.43,25.75,26.62,-0.11,0.54,19.26,0.31,0.06,3.72,0.73,0.70,6.85
2024-11-03 02:46:00,537555.75,2024.00,11.00,3.00,2.00,39.00,35.00,15.79,33.87,0.06,2.18,0.00,0.00,18.08,20.19,19.73,18.24,18.52,18.42,18.24,18.08,18.98,15.23,98.13,285.37,0.00,0.00,-0.01,22.68,29.46,-3.75,7.98,-0.32,23.52,-0.31,0.00,0.00,0.01,-0.52,20.90,0.00,0.00,229689.52,0.00,0.00,262.22,25.74,26.62,-0.11,0.54,19.31,0.25,0.01,2.76,0.91,0.59,6.20
2024-11-03 02:48:00,537555.75,2024.00,11.00,3.00,2.00,41.00,39.00,15.79,33.93,0.06,-2.75,0.00,0.00,18.18,20.19,19.73,18.24,18.61,18.42,18.24,18.08,18.98,15.23,98.15,285.37,0.00,0.00,0.00,22.64,29.46,-3.75,7.98,-0.21,23.52,-0.37,0.00,0.00,0.04,-0.59,20.90,0.00,0.00,229689.52,0.00,0.00,254.58,25.70,26.65,-0.11,0.53,19.29,0.38,0.07,2.32,0.98,0.62,6.18
2024-11-03 02:50:00,537555.75,2024.00,11.00,3.00,2.00,43.00,47.00,15.84,33.99,0.06,-0.16,0.00,0.00,18.14,20.26,19.70,18.30,18.67,18.49,18.24,18.14,19.05,15.24,98.16,285.37,0.00,0.00,-0.01,22.63,29.42,-3.75,7.98,-0.21,23.48,-0.34,0.00,0.00,0.00,-0.46,20.88,0.00,0.00,229689.52,0.00,0.00,259.03,25.70,26.44,-0.11,0.52,19.31,0.38,0.03,3.33,0.88,0.50,6.80
2024-11-03 02:52:00,537555.75,2024.00,11.00,3.00,2.00,45.00,46.00,15.84,34.07,0.06,-0.08,0.00,0.00,18.24,20.19,19.64,18.24,18.52,18.42,18.18,18.08,18.89,15.23,98.15,285.37,0.00,0.00,-0.01,22.63,29.41,-3.75,7.98,-0.21,23.48,-0.34,0.00,0.00,0.05,-0.57,20.88,0.00,0.00,229689.52,0.00,0.00,254.17,25.67,26.44,-0.10,0.52,19.26,0.06,0.12,2.62,0.64,0.52,6.60
2024-11-03 02:54:00,537555.75,2024.00,11.00,3.00,2.00,47.00,46.00,15.79,34.19,0.06,0.87,0.00,0.00,18.14,20.16,19.60,18.30,18.49,18.49,18.24,18.05,18.95,15.23,98.15,285.37,0.00,0.00,-0.01,22.60,29.39,-3.75,7.98,-0.28,23.47,-0.35,0.00,0.00,0.01,-0.49,20.88,0.00,0.00,229689.52,0.00,0.00,251.18,25.66,26.44,-0.11,0.52,19.30,-0.12,0.08,3.06,0.95,0.39,6.93
2024-11-03 02:56:00,537555.75,2024.00,11.00,3.00,2.00,49.00,47.00,15.84,34.28,0.06,-2.71,0.00,0.00,18.14,20.16,19.70,18.24,18.30,18.30,18.24,18.05,18.95,15.23,98.19,285.37,0.00,0.00,-0.01,22.57,29.39,-3.75,7.98,-0.28,23.44,-0.37,0.00,0.00,0.01,-0.56,20.87,0.00,0.00,229689.52,0.00,0.00,258.40,25.62,26.44,-0.11,0.52,19.24,0.38,0.00,3.01,0.77,0.54,6.00
2024-11-03 02:58:00,537555.75,2024.00,11.00,3.00,2.00,51.00,47.00,15.84,34.28,0.06,1.91,0.00,0.00,17.99,20.10,19.64,18.18,18.42,18.24,18.18,17.99,18.89,15.24,98.15,285.37,0.00,0.00,-0.01,22.57,29.35,-3.75,7.98,-0.24,23.44,-0.34,0.00,0.00,0.02,-0.52,20.87,0.00,0.00,229689.52,0.00,0.00,256.60,25.62,26.44,-0.10,0.53,19.32,0.06,0.06,3.10,1.20,0.49,6.32
2024-11-03 03:00:00,537555.75,2024.00,11.00,3.00,2.00,53.00,27.00,15.84,34.33,0.06,-0.70,0.00,0.00,18.08,20.01,19.45,18.08,18.33,18.14,18.08,17.80,18.80,15.24,98.16,285.37,0.00,0.00,-0.01,22.55,29.33,-3.75,7.97,-0.21,23.40,-0.41,0.00,0.00,0.04,-0.52,20.87,0.00,0.00,229689.52,0.00,0.00,260.62,25.61,26.44,-0.11,0.52,19.26,0.31,0.04,2.45,0.70,0.56,6.25
2024-11-03 03:02:00,537555.75,2024.00,11.00,3.00,2.00,55.00,33.00,15.84,34.39,0.05,-4.48,0.00,0.00,17.99,19.91,19.36,17.99,18.24,18.24,17.90,17.80,18.80,15.23,98.20,285.37,0.00,0.00,0.00,22.53,29.33,-3.75,7.98,-0.29,23.39,-0.41,0.00,0.00,0.02,-0.49,20.83,0.00,0.00,229689.52,0.00,0.00,265.62,25.58,26.44,-0.11,0.52,19.28,0.56,0.05,2.70,0.80,0.60,6.10
2024-11-03 03:04:00,537555.75,2024.00,11.00,3.00,2.00,57.00,43.00,15.84,34.39,0.06,-4.15,0.00,0.00,17.62,19.82,19.26,17.80,17.96,17.90,17.80,17.62,18.61,15.23,98.15,285.37,0.00,0.00,0.00,22.53,29.31,-3.75,7.98,-0.21,23.39,-0.31,0.00,0.00,0.03,-0.49,20.81,0.00,0.00,229689.52,0.00,0.00,282.71,25.54,26.44,-0.11,0.52,19.28,0.06,0.07,2.83,0.79,0.54,5.90
2024-11-03 03:06:00,537555.75,2024.00,11.00,3.00,2.00,59.00,46.00,15.90,34.45,0.06,1.35,0.00,0.00,17.65,19.85,19.39,17.83,17.99,17.93,17.83,17.74,18.64,15.24,98.15,285.37,0.00,0.00,-0.01,22.51,29.30,-3.75,7.98,-0.32,23.36,-0.46,0.00,0.00,0.04,-0.56,20.81,0.00,0.00,229689.52,0.00,0.00,262.29,25.54,26.44,-0.10,0.52,19.31,0.50,0.04,2.99,1.05,0.24,6.18
2024-11-03 03:08:00,537555.75,2024.00,11.00,3.00,3.00,1.00,46.00,15.84,34.65,0.05,-1.97,0.00,0.00,17.58,19.70,19.23,17.77,17.86,17.86,17.77,17.58,18.58,15.23,98.16,285.37,0.00,0.00,-0.01,22.48,29.30,-3.75,7.97,-0.26,23.35,-0.34,0.00,0.00,0.01,-0.49,20.79,0.00,0.00,229689.52,0.00,0.00,271.74,25.53,26.44,-0.10,0.53,19.24,0.69,0.08,3.03,0.62,0.50,6.07
2024-11-03 03:10:00,537555.75,2024.00,11.00,3.00,3.00,3.00,27.00,15.90,34.59,0.05,1.95,0.00,0.00,17.68,19.79,19.23,17.77,17.77,17.86,17.77,17.58,18.58,15.23,98.13,285.37,0.00,0.00,-0.01,22.48,29.30,-3.75,7.97,-0.21,23.35,-0.38,0.00,0.00,0.01,-0.57,20.79,0.00,0.00,229689.52,0.00,0.00,250.28,25.50,26.44,-0.10,0.52,19.30,0.25,0.05,2.79,0.97,0.38,5.97
2024-11-03 03:12:00,537555.75,2024.00,11.00,3.00,3.00,5.00,44.00,15.90,34.65,0.06,-0.21,0.00,0.00,17.74,19.76,19.20,17.83,17.99,17.99,17.74,17.46,18.64,15.23,98.12,285.37,0.00,0.00,0.00,22.45,29.26,-3.75,7.97,-0.28,23.31,-0.31,0.00,0.00,0.01,-0.56,20.75,0.00,0.00,229689.52,0.00,0.00,254.44,25.50,26.44,-0.10,0.53,19.30,0.44,0.02,2.15,0.76,0.40,5.82
2024-11-03 03:14:00,537555.75,2024.00,11.00,3.00,3.00,7.00,46.00,15.99,34.65,0.06,-2.46,0.00,0.00,17.65,19.76,19.20,17.74,17.93,17.93,17.74,17.65,18.46,15.23,98.13,285.37,0.00,0.00,-0.01,22.44,29.23,-3.75,7.97,-0.18,23.29,-0.38,0.00,0.00,0.03,-0.56,20.75,0.00,0.00,229689.52,0.00,0.00,259.72,25.49,26.44,-0.10,0.52,19.28,0.06,0.02,2.50,0.72,0.74,6.10
2024-11-03 03:16:00,537555.75,2024.00,11.00,3.00,3.00,9.00,46.00,15.99,34.74,0.06,-1.42,0.00,0.00,17.65,19.76,19.29,17.83,17.83,17.93,17.74,17.65,18.64,15.24,98.19,285.37,0.00,0.00,-0.01,22.44,29.22,-3.75,7.97,-0.24,23.29,-0.37,0.00,0.00,0.03,-0.49,20.74,0.00,0.00,229689.52,0.00,0.00,262.43,25.45,26.44,-0.11,0.52,19.27,-0.06,0.10,1.83,0.61,0.52,6.22
2024-11-03 03:18:00,537555.75,2024.00,11.00,3.00,3.00,11.00,33.00,15.90,34.85,0.06,-4.72,0.00,0.00,17.71,19.82,19.26,17.90,17.99,17.99,17.80,17.52,18.52,15.23,98.18,285.37,0.00,0.00,-0.01,22.40,29.22,-3.75,7.97,-0.21,23.27,-0.34,0.00,0.00,0.01,-0.49,20.74,0.00,0.00,229689.52,0.00,0.00,254.24,25.43,26.44,-0.09,0.51,19.28,0.19,0.16,2.24,0.56,0.51,6.15
2024-11-03 03:20:00,537555.75,2024.00,11.00,3.00,3.00,13.00,37.00,15.90,34.85,0.06,1.94,0.00,0.00,17.90,19.82,19.26,17.90,18.05,17.99,17.80,17.52,18.52,15.23,98.19,285.37,0.00,0.00,-0.01,22.38,29.18,-3.75,7.97,-0.29,23.27,-0.40,0.00,0.00,0.01,-0.49,20.74,0.00,0.00,229689.52,0.00,0.00,260.49,25.43,26.44,-0.10,0.52,19.25,0.06,0.02,1.52,0.79,0.53,6.40
2024-11-03 03:22:00,537555.75,2024.00,11.00,3.00,3.00,15.00,47.00,16.04,34.99,0.05,-4.61,0.00,0.00,17.86,19.88,19.14,17.96,18.05,18.05,17.86,17.58,18.58,15.23,98.14,285.37,0.00,0.00,0.00,22.38,29.18,-3.75,7.96,-0.32,23.24,-0.35,0.00,0.00,0.02,-0.49,20.71,0.00,0.00,229689.52,0.00,0.00,255.42,25.41,26.44,-0.10,0.51,19.31,0.62,0.06,3.65,0.63,0.54,6.62
2024-11-03 03:24:00,537555.75,2024.00,11.00,3.00,3.00,17.00,46.00,15.99,34.99,0.06,-3.90,0.00,0.00,17.96,19.70,19.32,17.96,18.05,18.05,17.86,17.58,18.58,15.24,98.16,285.37,0.00,0.00,0.00,22.36,29.17,-3.75,7.96,-0.24,23.22,-0.32,0.00,0.00,0.02,-0.49,20.70,0.00,0.00,229689.52,0.00,0.00,263.33,25.37,26.44,-0.11,0.51,19.25,0.75,0.02,2.18,0.72,0.49,6.55
2024-11-03 03:26:00,537555.75,2024.00,11.00,3.00,3.00,19.00,46.00,16.04,35.11,0.06,-0.11,0.00,0.00,17.83,19.67,19.11,17.93,18.02,17.93,17.83,17.55,18.46,15.23,98.13,285.37,0.00,0.00,0.00,22.32,29.17,-3.75,7.96,-0.32,23.22,-0.44,0.00,0.00,0.02,-0.49,20.70,0.00,0.00,229689.52,0.00,0.00,259.03,25.37,26.44,-0.09,0.51,19.27,0.19,0.01,2.60,0.54,0.42,5.82
