数据时间,入炉垃圾量,系统时间年,系统时间月,系统时间日,系统时间小时,系统时间分钟,系统时间秒,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 00:40:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1119.47,1180.71,1113.28,1128.17,1163.31,39.56,99.64,294.12,--,--,1.72,--,147.03,40.60,6.59,98.44,--,18.51,--,--,--,--,--,--,--,273032.88,--,--,1195.76,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:40:03,639672.25,2025.00,6.00,1.00,0.00,39.00,2.00,350.46,347.35,35.75,112.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.80,--,--,--,--,66.98,--,--,--,--,--,190.22,--,--,--,--,--,--,147.34,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:40:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:42:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1094.68,950.20,1158.44,1089.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.17,17.36,--,--,--,--,--,--,--,--,151.50,-0.32,19.09,9.51,1.00,13.35,69.16,0.69,1.87,13.31
2025-06-01 00:42:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1119.60,1177.99,1112.12,1134.85,1158.65,37.62,99.65,294.12,--,--,1.72,--,147.90,40.65,6.60,65.82,--,17.65,--,--,--,--,--,--,--,273032.88,--,--,1129.65,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:42:03,639677.31,2025.00,6.00,1.00,0.00,40.00,58.00,333.64,332.00,35.52,108.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.47,--,--,--,--,66.86,--,--,--,--,--,190.38,--,--,--,--,--,--,147.82,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:42:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:44:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1095.73,951.12,1160.74,1089.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.80,16.59,--,--,--,--,--,--,--,--,151.31,-0.32,19.25,9.07,0.27,16.79,64.27,2.61,1.79,13.40
2025-06-01 00:44:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1120.50,1174.70,1111.82,1124.06,1154.53,38.30,99.56,294.12,--,--,1.72,--,148.58,40.61,6.60,36.66,--,17.68,--,--,--,--,--,--,--,273032.88,--,--,1122.22,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:44:03,639677.31,2025.00,6.00,1.00,0.00,43.00,4.00,170.86,171.40,35.58,103.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.14,--,--,--,--,66.94,--,--,--,--,--,190.56,--,--,--,--,--,--,148.33,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:44:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:46:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1097.02,951.78,1160.44,1088.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.89,17.91,--,--,--,--,--,--,--,--,151.12,-0.32,19.32,9.02,1.00,18.01,61.43,5.74,1.98,12.48
2025-06-01 00:46:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1122.76,1171.37,1112.42,1147.97,1151.33,37.87,99.64,294.12,--,--,1.71,--,149.09,41.07,6.62,30.68,--,17.61,--,--,--,--,--,--,--,273032.88,--,--,1149.31,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:46:03,639677.31,2025.00,6.00,1.00,0.00,45.00,4.00,547.43,547.83,35.53,110.23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223.95,--,--,--,--,67.04,--,--,--,--,--,190.66,--,--,--,--,--,--,148.76,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:46:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:48:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1096.82,952.06,1158.04,1088.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.73,17.19,--,--,--,--,--,--,--,--,150.94,-0.30,19.31,9.06,0.82,18.42,64.26,1.13,1.90,13.68
2025-06-01 00:48:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1125.83,1171.57,1115.87,1150.05,1153.92,38.05,99.59,294.12,--,--,1.72,--,149.33,41.08,6.62,28.92,--,17.61,--,--,--,--,--,--,--,273032.88,--,--,1133.06,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:48:03,639677.31,2025.00,6.00,1.00,0.00,47.00,4.00,356.64,356.18,35.80,114.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223.73,--,--,--,--,67.13,--,--,--,--,--,190.68,--,--,--,--,--,--,149.09,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:48:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:50:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1094.68,951.69,1160.84,1088.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.67,17.64,--,--,--,--,--,--,--,--,150.96,-0.30,19.25,9.26,0.62,17.71,66.33,0.55,2.04,13.80
2025-06-01 00:50:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1126.90,1171.06,1115.37,1157.13,1148.94,38.86,99.58,294.12,--,--,1.72,--,149.41,41.20,6.63,27.46,--,18.69,--,--,--,--,--,--,--,273032.88,--,--,1183.06,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:50:03,639677.31,2025.00,6.00,1.00,0.00,49.00,3.00,25.30,25.05,36.02,121.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223.62,--,--,--,--,67.11,--,--,--,--,--,190.45,--,--,--,--,--,--,149.33,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:50:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:52:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1093.16,951.46,1159.59,1088.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.57,17.99,--,--,--,--,--,--,--,--,150.94,-0.26,19.22,9.36,0.69,18.53,65.70,1.05,2.12,13.30
2025-06-01 00:52:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1127.46,1166.73,1114.34,1157.90,1142.05,40.01,99.52,294.12,--,--,1.72,--,149.51,40.41,6.64,36.18,--,17.56,--,--,--,--,--,--,--,273032.88,--,--,1223.47,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:52:03,639677.31,2025.00,6.00,1.00,0.00,51.00,3.00,263.10,262.61,36.20,120.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223.70,--,--,--,--,67.04,--,--,--,--,--,190.17,--,--,--,--,--,--,149.53,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:52:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:54:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1091.84,950.93,1151.53,1088.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.61,18.02,--,--,--,--,--,--,--,--,151.12,-0.27,19.21,9.41,0.62,16.60,64.20,3.03,2.11,13.40
2025-06-01 00:54:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1126.03,1164.93,1113.58,1139.51,1141.79,40.55,99.59,294.12,--,--,1.72,--,149.84,41.23,6.65,35.60,--,17.62,--,--,--,--,--,--,--,273035.91,--,--,1237.15,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:54:03,639677.31,2025.00,6.00,1.00,0.00,53.00,3.00,591.82,591.76,36.45,113.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,223.82,--,--,--,--,66.97,--,--,--,--,--,189.88,--,--,--,--,--,--,149.76,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:54:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:56:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1089.27,949.60,1144.94,1087.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.61,17.38,--,--,--,--,--,--,--,--,151.31,-0.29,19.10,9.65,1.06,17.07,67.72,0.53,2.40,14.52
2025-06-01 00:56:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1121.93,1163.51,1110.53,1130.34,1143.33,41.51,99.64,294.12,--,--,1.72,--,150.30,41.04,6.64,27.27,--,17.65,--,--,--,--,--,--,--,273035.91,--,--,1308.82,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:56:03,639677.31,2025.00,6.00,1.00,0.00,55.00,4.00,122.90,122.12,36.78,112.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.17,--,--,--,--,66.81,--,--,--,--,--,189.52,--,--,--,--,--,--,150.01,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:56:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:58:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1085.85,947.36,1137.09,1087.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.41,17.20,--,--,--,--,--,--,--,--,151.69,-0.29,19.19,9.61,0.75,19.80,71.64,0.23,2.36,15.06
2025-06-01 00:58:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1116.70,1164.70,1105.89,1131.84,1146.12,42.70,99.64,294.12,--,--,1.72,--,150.86,41.18,6.65,32.08,--,17.61,--,--,--,--,--,--,--,273035.91,--,--,1335.00,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:58:03,639677.31,2025.00,6.00,1.00,0.00,57.00,2.00,399.17,397.70,36.90,116.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,224.80,--,--,--,--,66.73,--,--,--,--,--,189.11,--,--,--,--,--,--,150.32,--,--,--,--,--,--,--,--,--,--
2025-06-01 00:58:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:00:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1082.43,944.93,1125.90,1085.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.43,16.51,--,--,--,--,--,--,--,--,152.06,-0.30,19.26,9.58,0.66,25.00,74.23,0.76,2.60,14.40
2025-06-01 01:00:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1112.19,1159.59,1102.77,1128.07,1141.65,42.31,99.53,294.12,--,--,1.72,--,151.55,41.09,6.64,74.82,--,17.65,--,--,--,--,--,--,--,273035.91,--,--,1329.17,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:00:03,639677.31,2025.00,6.00,1.00,0.00,58.00,58.00,331.25,330.27,37.09,125.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,225.55,--,--,--,--,66.73,--,--,--,--,--,188.75,--,--,--,--,--,--,150.72,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:00:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:02:02,--,--,--,--,--,--,--,--,--,--,--,--,--,1079.80,942.31,1131.34,1083.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.24,17.27,--,--,--,--,--,--,--,--,152.44,-0.32,19.61,9.55,0.75,26.21,73.53,0.87,3.10,14.52
2025-06-01 01:02:03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1111.39,1161.42,1100.03,1149.11,1149.11,42.70,99.60,294.12,--,--,1.72,--,152.49,41.39,6.60,77.37,--,17.61,--,--,--,--,--,--,--,273035.91,--,--,1348.47,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:02:04,639677.31,2025.00,6.00,1.00,1.00,1.00,5.00,165.91,164.76,37.30,119.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,226.57,--,--,--,--,66.89,--,--,--,--,--,188.43,--,--,--,--,--,--,151.27,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:02:05,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:04:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1077.77,940.26,1132.14,1082.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.25,16.79,--,--,--,--,--,--,--,--,153.00,-0.29,19.82,9.33,0.88,30.78,73.30,0.79,3.56,15.48
2025-06-01 01:04:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1107.97,1163.21,1095.90,1112.58,1150.42,44.14,99.56,294.12,--,--,1.72,--,153.56,41.26,6.57,155.78,--,18.56,--,--,--,--,--,--,--,273035.91,--,--,1438.19,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:04:03,639677.31,2025.00,6.00,1.00,1.00,3.00,2.00,503.06,501.53,37.25,128.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227.51,--,--,--,--,67.02,--,--,--,--,--,188.33,--,--,--,--,--,--,151.85,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:04:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:06:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1076.03,937.65,1127.56,1080.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.90,20.77,--,--,--,--,--,--,--,--,153.19,-0.37,19.93,9.41,0.44,31.12,77.83,1.17,3.84,14.50
2025-06-01 01:06:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1103.04,1159.69,1094.25,1131.84,1145.65,43.57,99.56,294.12,--,--,1.73,--,154.66,41.39,6.54,156.87,--,17.56,--,--,--,--,--,--,--,273035.91,--,--,1396.25,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:06:03,639682.00,2025.00,6.00,1.00,1.00,5.00,0.00,104.03,103.49,37.42,122.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228.34,--,--,--,--,67.19,--,--,--,--,--,188.33,--,--,--,--,--,--,152.52,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:06:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:08:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1074.75,936.33,1129.37,1079.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.66,20.20,--,--,--,--,--,--,--,--,153.56,-0.31,20.28,9.33,0.50,33.00,79.91,0.78,4.24,15.48
2025-06-01 01:08:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1104.63,1156.69,1094.74,1143.63,1144.04,43.83,99.57,294.12,--,--,1.73,--,155.82,41.11,6.52,203.23,--,18.50,--,--,--,--,--,--,--,273035.91,--,--,1405.76,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:08:03,639682.00,2025.00,6.00,1.00,1.00,7.00,4.00,428.24,427.52,37.52,130.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,229.20,--,--,--,--,67.30,--,--,--,--,--,188.39,--,--,--,--,--,--,153.26,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:08:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:10:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1075.96,935.70,1131.47,1078.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.45,20.39,--,--,--,--,--,--,--,--,153.94,-0.31,20.62,9.13,0.56,36.91,80.37,1.04,4.54,15.02
2025-06-01 01:10:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1105.06,1155.24,1094.28,1131.77,1141.99,43.95,99.61,294.12,--,--,1.72,--,156.89,41.18,6.47,209.18,--,17.59,--,--,--,--,--,--,--,273039.59,--,--,1403.19,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:10:03,639682.00,2025.00,6.00,1.00,1.00,9.00,4.00,169.13,168.62,37.37,125.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,229.97,--,--,--,--,67.37,--,--,--,--,--,188.54,--,--,--,--,--,--,153.97,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:10:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:12:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1075.77,935.16,1127.70,1077.80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.31,19.74,--,--,--,--,--,--,--,--,154.12,-0.38,20.75,8.94,0.62,42.80,78.90,2.14,5.00,15.90
2025-06-01 01:12:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102.91,1153.35,1092.40,1118.23,1138.80,42.63,99.56,294.12,--,--,1.72,--,157.91,40.89,6.45,208.27,--,17.65,--,--,--,--,--,--,--,273039.59,--,--,1350.21,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:12:03,639687.06,2025.00,6.00,1.00,1.00,11.00,4.00,424.73,423.61,37.12,117.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230.53,--,--,--,--,67.37,--,--,--,--,--,188.85,--,--,--,--,--,--,154.74,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:12:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:14:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1073.83,933.27,1118.73,1076.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.26,19.19,--,--,--,--,--,--,--,--,154.31,-0.38,20.71,9.05,0.31,39.80,75.63,0.89,5.33,15.32
2025-06-01 01:14:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1097.78,1150.56,1088.81,1114.28,1136.32,42.51,99.59,294.12,--,--,1.73,--,158.66,41.21,6.44,211.72,--,17.64,--,--,--,--,--,--,--,273039.59,--,--,1366.60,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:14:03,639687.06,2025.00,6.00,1.00,1.00,13.00,4.00,280.50,279.58,36.90,122.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230.74,--,--,--,--,67.37,--,--,--,--,--,189.25,--,--,--,--,--,--,155.45,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:14:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:16:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1071.67,931.04,1121.10,1075.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.98,19.27,--,--,--,--,--,--,--,--,154.31,-0.30,20.72,9.20,0.38,34.66,75.47,0.96,5.46,14.98
2025-06-01 01:16:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1093.89,1148.54,1086.57,1096.33,1137.13,41.68,99.57,294.12,--,--,1.73,--,159.09,40.96,6.41,215.71,--,17.64,--,--,--,--,--,--,--,273039.59,--,--,1338.12,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:16:03,639692.12,2025.00,6.00,1.00,1.00,15.00,3.00,168.36,167.29,36.72,114.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230.67,--,--,--,--,67.38,--,--,--,--,--,189.71,--,--,--,--,--,--,156.06,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:16:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:18:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1071.02,929.37,1123.26,1074.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.09,19.68,--,--,--,--,--,--,--,--,154.31,-0.29,20.72,9.05,0.38,38.39,70.45,5.92,5.51,14.52
2025-06-01 01:18:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1092.40,1146.25,1084.40,1083.05,1135.32,41.00,99.56,294.12,--,--,1.72,--,159.28,41.29,6.39,222.41,--,17.92,--,--,--,--,--,--,--,273039.59,--,--,1299.79,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:18:03,639692.12,2025.00,6.00,1.00,1.00,17.00,4.00,580.29,579.49,36.33,110.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230.49,--,--,--,--,67.44,--,--,--,--,--,190.11,--,--,--,--,--,--,156.63,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:18:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:20:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1067.91,927.43,1121.66,1072.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.92,20.54,--,--,--,--,--,--,--,--,154.12,-0.35,20.62,8.75,1.06,41.90,65.45,9.32,5.81,14.57
2025-06-01 01:20:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1087.23,1144.27,1079.83,1078.78,1133.85,41.00,99.58,294.12,--,--,1.72,--,159.29,40.89,6.39,223.47,--,17.62,--,--,--,--,--,--,--,273039.59,--,--,1339.44,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:20:03,639696.56,2025.00,6.00,1.00,1.00,18.00,50.00,137.07,136.96,36.07,103.81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230.27,--,--,--,--,67.59,--,--,--,--,--,190.45,--,--,--,--,--,--,157.05,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:20:04,--,--,--,--,--,--,--,--,--,--,--,0.00,1.00,--,--,--,--,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--,--,0.00,0.00,--,--,--,0.00,0.00,--,0.00,0.00,--,--,--,--,--,--,--,--,--,--,--,--
2025-06-01 01:22:01,--,--,--,--,--,--,--,--,--,--,--,--,--,1064.31,924.07,1115.27,1070.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.19,18.84,--,--,--,--,--,--,--,--,154.12,-0.36,20.59,8.93,0.62,31.73,63.23,2.57,5.50,14.57
