数据时间,入炉垃圾量,推料器A位置,推料器B位置,一次风机频率反馈,一次风机电流反馈,A辅助燃烧器运行信号,B辅助燃烧器运行信号,上部烟气温度左,上部烟气温度中,上部烟气温度右,中部烟气温度左,中部烟气温度中,中部烟气温度右,下部烟气温度左,下部烟气温度中,下部烟气温度右,引风机变频器频率反馈,引风机入口调节风门位置反馈,消石灰累计,1#消石灰输送风机运行信号,备用消石灰输送风机运行信号,雾化器浆液流量,省煤器出口温度,反应塔温度,雾化器电流,减湿液PH值,湿法烧碱供应流量,湿法洗涤塔温度,SNCR分配柜氨水流量,SNCR-A氨水供应泵运行信号,SNCR-B氨水供应泵运行信号,NH3浓度,1#SCR氨水流量,SCR系统温度,SCR-A氨水供应泵运行信号,SCR-B氨水供应泵运行信号,活性炭称重累计,1#活性炭输送风机运行信号,备用活性炭输送风机运行信号,除尘器差压,除尘器灰斗温度,烟气温度,烟气压力,烟气含水量,烟气氧量,烟气烟尘,SO2浓度,NOX浓度,CO浓度,HCL浓度,烟气流速
2025-06-01 08:46:00,639871.62,530.14,529.68,37.17,122.05,0,1,1046.79,1060,1090,1036.32,1082.03,1123.9,1069.18,1142.42,1115.21,44.51,99.63,294.14,0,0,1.42,235.13,156.73,46.07,6.54,196.31,68.98,17.68,0,0,8.08,14.33,189.11,0,0,273117.25,0,0,1465.28,157.02,155.62,-0.34,22.06,8.87,0.81,28.34,63.05,4.81,3.06,14.5
2025-06-01 08:48:00,639877.38,238.52,238.52,37.1,121.6,0,1,1049.81,1066.4,1085.45,1038.55,1083.12,1123.83,1072.52,1120.86,1112.88,44.15,99.52,294.14,0,0,1.42,234.83,156.85,45.94,6.51,185.31,69.02,17.54,0,0,8.41,13.44,189.38,0,0,273117.25,0,0,1444.72,157.02,156,-0.32,22.13,8.9,0.44,28.53,64.33,3.63,3.14,15.73
2025-06-01 08:50:00,639877.38,145.24,144.12,37.02,119.28,0,1,1050.59,1069.9,1084.11,1040.01,1082.53,1121.93,1071.83,1114.34,1110.92,43.26,99.56,294.15,0,0,1.42,234.21,156.85,45.86,6.54,133.06,69.03,18.51,0,0,8.46,13.89,189.68,0,0,273117.25,0,0,1408.47,156.97,156,-0.31,22.15,9.19,0.99,24.88,63.76,3.54,3.19,15.2
2025-06-01 08:52:00,639877.38,511.54,510.33,36.95,119.27,0,1,1049.88,1071.15,1086.8,1040.92,1079.57,1121.43,1068.73,1100.95,1111.06,42.94,99.57,294.15,0,0,1.42,233.03,156.35,45.96,6.55,118.04,69.02,18.51,0,0,8.81,13.42,189.96,0,0,273117.25,0,0,1375.9,156.78,156,-0.35,21.99,9.14,0.75,17.53,61.45,4.23,3.11,15.18
2025-06-01 08:54:00,639877.38,323.92,323.52,36.92,114.78,0,1,1051.05,1076.88,1088.09,1041.05,1080.69,1121.56,1068.76,1120.16,1110.99,44.28,99.61,294.15,0,0,1.42,231.9,155.67,46.22,6.57,159.66,68.98,17.85,0,0,8.83,13.24,190.14,0,0,273120.72,0,0,1419.72,156.51,156,-0.33,21.9,9.06,0.44,16.51,55.74,11.71,2.88,15.05
2025-06-01 08:56:00,639877.38,4.86,4.86,36.72,116.01,0,1,1054.4,1080.95,1088.65,1041.69,1083.78,1122.7,1073.37,1131.41,1112.55,44.27,99.56,294.15,0,0,1.43,231.27,155.17,46.05,6.6,91.49,69.11,18.66,0,0,8.92,13.99,190.3,0,0,273120.72,0,0,1437.85,156.26,156,-0.39,22.18,8.84,0.88,15.29,51.01,12.22,2.7,14.93
2025-06-01 08:58:00,639877.38,283.49,283.37,36.67,113.85,0,1,1056.22,1084.37,1089.83,1043.41,1086.7,1123.6,1078.82,1140.51,1115.01,44.39,99.57,294.15,0,0,1.41,230.7,154.74,45.75,6.6,80,69.13,18.65,0,0,9.07,13.37,190.4,0,0,273120.72,0,0,1435.28,155.92,156,-0.3,22.2,8.97,1,12.81,56.66,1.45,1.96,15.23
2025-06-01 09:00:00,639877.38,580.29,579.83,36.77,121.04,0,1,1058.18,1085.91,1092.47,1045.52,1090,1126.56,1082.79,1134.38,1119.13,43.9,99.6,294.15,0,0,1.42,230.17,154.33,45.9,6.59,77.11,69.13,18.59,0,0,9.24,14,190.51,0,0,273120.72,0,0,1424.31,155.6,156.19,-0.39,22.15,9.07,0.44,10.07,60.14,0.68,1.85,14.73
2025-06-01 09:02:00,639877.38,230.15,229.78,36.88,126.96,0,1,1057.3,1082.4,1091.87,1047.57,1087.26,1128.93,1080.75,1127.93,1120.63,43.14,99.6,294.16,0,0,1.43,229.45,153.79,45.95,6.62,71.69,69.11,18.59,0,0,9.44,14.11,190.53,0,0,273120.72,0,0,1356.18,155.25,156.19,-0.29,22.02,9.09,0.69,8.87,60.2,0.43,1.36,15.4
2025-06-01 09:04:00,639877.38,134.02,133.45,36.8,109.14,0,1,1057.3,1083.28,1094.32,1048.22,1085.42,1129.63,1078.62,1129.43,1121.03,43.95,99.55,294.16,0,0,1.42,228.9,153.2,45.82,6.64,68.39,69.11,18.69,0,0,9.31,13.7,190.43,0,0,273120.72,0,0,1421.46,154.88,156,-0.32,21.98,9.21,0.62,4.45,54.47,1.07,1.46,14.93
2025-06-01 09:06:00,639877.38,485.49,485.29,36.72,118.97,0,1,1057.88,1085.32,1098.31,1048.51,1086.61,1130.6,1079.41,1142.83,1122.8,45.15,99.62,294.16,0,0,1.43,228.9,152.87,45.82,6.64,118.01,69.22,17.65,0,0,9.61,13.69,190.32,0,0,273120.72,0,0,1470.49,154.56,156.19,-0.3,22.29,8.79,0.62,6.12,55.5,9.79,0.88,15.73
2025-06-01 09:08:00,639883,412.83,411.68,36.7,120.9,0,1,1060.69,1088.74,1101.75,1049.39,1090.29,1132.48,1083.58,1153.39,1125.56,45.53,99.53,294.16,0,0,1.42,229.2,152.83,45.84,6.63,137.62,69.3,18.59,0,0,9.66,14.1,190.32,0,0,273120.72,0,0,1444.1,154.33,156.21,-0.38,22.5,8.66,0.69,8.99,53.76,11.9,1.12,15.4
2025-06-01 09:10:00,639883,20.16,18.69,36.6,121.5,0,1,1059.35,1084.3,1101.48,1050.49,1088.78,1134.31,1082.23,1134.21,1126.96,45.72,99.58,294.16,0,0,1.42,229.65,152.95,46.4,6.62,77.87,69.26,18.56,0,0,9.58,14.57,190.38,0,0,273120.72,0,0,1420.14,154.21,156.67,-0.36,22.57,8.68,0.25,13.26,54.3,1.54,1.4,15.65
2025-06-01 09:12:00,639883,357.7,356.7,36.52,111.34,0,1,1059.74,1086.05,1105.12,1051.15,1088.68,1135.39,1081.08,1142.05,1127.76,44.83,99.55,294.16,0,0,1.41,229.83,153.16,45.82,6.64,76.4,69.08,18.66,0,0,9.59,13.89,190.4,0,0,273120.72,0,0,1433.89,154.13,156.75,-0.3,22.59,9.1,0.62,11.31,59.03,0.51,1.27,15.55
2025-06-01 09:14:00,639883,444.8,444.34,36.35,114.46,0,1,1060.04,1085.26,1106.38,1052.02,1088.68,1135.89,1082.43,1134.72,1128.77,46.21,99.56,294.16,0,0,1.42,230.17,153.36,46,6.62,74.7,69.03,19.19,0,0,9.23,13.81,190.56,0,0,273123.12,0,0,1469.38,154.13,156.94,-0.34,22.56,8.57,1.39,18.8,54.52,2.88,1.59,15.6
2025-06-01 09:16:00,639883,184.57,184,36.27,113.18,0,1,1059.45,1083.42,1106.48,1052.41,1086.54,1135.99,1083.02,1127.16,1129.47,47.4,99.6,294.16,0,0,1.42,230.96,153.78,45.44,6.61,81.51,69.05,18.63,0,0,9.44,14.41,190.64,0,0,273123.12,0,0,1532.57,154.23,157.31,-0.34,22.63,8.56,0.74,24.44,49.14,5.96,2.13,16.08
2025-06-01 09:18:00,639883,232.62,231.88,36.08,108.57,0,1,1058.31,1080,1107.87,1053.46,1083.61,1137.66,1083.32,1112.39,1133.61,46.22,99.54,294.16,0,0,1.41,232.27,154.76,45.7,6.57,148.74,69.05,18.61,0,0,9.41,13.51,190.78,0,0,273123.12,0,0,1475.62,154.54,157.69,-0.3,22.88,8.45,0.81,39.36,49.03,19.25,2.84,16.55
2025-06-01 09:20:00,639883,487.41,486.35,35.97,115.72,0,1,1055.6,1075.54,1104.63,1054.04,1080.29,1139.37,1083.02,1120.16,1135.79,47.09,99.53,294.16,0,0,1.4,232.69,155.67,45.8,6.53,161.31,68.9,18.46,0,0,9.28,13.66,191.08,0,0,273123.12,0,0,1515.35,154.84,157.88,-0.34,22.52,8.94,0.56,32.2,43.8,6.88,3.27,16.5
2025-06-01 09:22:00,639888.81,43.13,42.21,35.73,104.09,0,1,1053.94,1073.21,1103.24,1054.63,1077.87,1139.17,1082.43,1110.83,1134.72,46.28,99.57,294.16,0,0,1.4,232.69,156.22,45.78,6.53,175.27,68.86,18.56,0,0,9.13,14.37,191.28,0,0,273123.12,0,0,1537.43,155.17,157.92,-0.26,22.22,9.2,0.75,17.27,57.12,0.58,2.24,15.5
2025-06-01 09:24:00,639888.81,319,319.06,35.45,104.04,0,1,1053.55,1075.54,1104.43,1054.72,1078.26,1137.6,1082.13,1116.9,1133.11,44.71,99.52,294.16,0,0,1.4,232.47,156.43,45.83,6.51,175.84,68.98,18.6,0,0,9.28,13.51,191.5,0,0,273123.12,0,0,1430.07,155.41,157.88,-0.38,22.51,8.88,0.81,17.88,55.5,2.91,2.3,16.4
2025-06-01 09:26:00,639888.81,555.05,554.93,35,107.66,0,1,1054.63,1078.65,1107.38,1055.12,1080.79,1137.19,1085.16,1125,1134.62,44.71,99.54,294.16,0,0,1.41,232.11,156.39,45.68,6.51,128.24,69.08,19.46,0,0,9.42,14.68,191.71,0,0,273123.12,0,0,1438.33,155.53,157.79,-0.38,22.46,8.7,0.75,20.31,47.22,9.74,2.58,15.75
2025-06-01 09:28:00,639888.81,359.08,359.43,34.45,92.55,0,1,1057.88,1083.58,1112.35,1055.67,1083.48,1137.16,1087.66,1118.07,1134.68,44.71,99.57,294.16,0,0,1.4,231.73,156.22,45.61,6.49,116.27,69.19,19.4,0,0,9.45,13.62,191.96,0,0,273123.12,0,0,1410.69,155.59,157.69,-0.36,22.57,8.48,0.5,25.15,44.58,25.05,2.78,15.82
2025-06-01 09:30:00,639888.81,58.31,58.57,34.33,104.1,0,1,1060.98,1086.31,1117.17,1056.91,1085.42,1137.73,1088.15,1117.37,1135.85,44.7,99.54,294.16,0,0,1.4,231.08,155.88,45.35,6.49,116.09,69.19,19.63,0,0,9.38,14.18,192.23,0,0,273123.12,0,0,1401.94,155.48,157.69,-0.29,22.8,8.53,0.31,27.75,41.27,121.95,2.92,15.4
2025-06-01 09:32:00,639888.81,183.25,182.65,34.45,109.83,0,1,1060,1082.89,1116.31,1058.18,1084.27,1139.64,1086.31,1107.24,1138.03,44.7,99.54,294.16,0,0,1.39,230.09,155.33,45.14,6.47,118.53,68.86,18.51,0,0,9.3,14.07,192.39,0,0,273127,0,0,1419.38,155.23,157.69,-0.3,22.19,9.01,0.37,26.56,34.5,110.41,2.57,14.75
2025-06-01 09:34:00,639888.81,460.59,459.52,34.15,97.92,0,1,1056.91,1082.1,1116.01,1058.54,1083.68,1141.42,1081.34,1122,1139.84,44.71,99.55,294.16,0,0,1.39,229.16,154.72,45.49,6.45,181.1,68.48,19.16,0,0,9.44,13.81,192.34,0,0,273127,0,0,1386.46,154.89,157.69,-0.29,21.76,9.33,0.69,36.66,39.2,150.22,3.21,15.55
2025-06-01 09:36:00,639888.81,370.01,369.9,34.26,90.31,0,1,1056.94,1083.81,1116.9,1059.35,1085.75,1143.06,1080.39,1118.3,1140.44,44.71,99.61,294.16,0,0,1.39,228.4,154.15,45.47,6.42,150.56,68.32,18.68,0,0,9.34,13.48,192.31,0,0,273127,0,0,1427.29,154.62,157.69,-0.39,21.56,9.14,0.73,40.83,44.46,39.27,2.9,14.73
2025-06-01 09:46:00,639895.88,294.16,294.01,34.23,101.69,0,1,1047.28,1078.03,1113.15,1061.54,1082.4,1142.32,1076.29,1126.76,1137.56,44.7,99.53,294.16,0,0,1.41,225.52,151.81,45.7,6.45,213.42,68.06,18.56,0,0,9.88,13.88,192.99,0,0,273127,0,0,1404.79,152.92,157.69,-0.31,21.43,9.1,0.12,28.91,32.36,60.93,2.51,15.42
2025-06-01 09:52:00,639895.88,236.73,235.67,34.78,107.4,0,1,1051.54,1082.53,1115.64,1063.69,1088.68,1146.22,1081.08,1142.96,1144.24,44.71,99.51,294.16,0,0,1.42,224.99,150.8,45.78,6.45,205.82,67.96,19.54,0,0,10.34,14.33,193.29,0,0,273129.78,0,0,1437.99,152.06,157.69,-0.3,21.23,8.76,0.56,48.88,26.45,57.38,3.05,15.89
2025-06-01 09:54:00,639895.88,544.52,543.4,34.78,105.67,0,1,1052.41,1082.53,1114.24,1065.16,1091.61,1149.72,1082.82,1130.14,1146.02,44.71,99.58,294.16,0,0,1.42,225.03,150.6,45.65,6.44,209.63,67.98,19.25,0,0,10.02,13.84,193.37,0,0,273129.78,0,0,1403.47,151.82,157.69,-0.27,21.29,8.6,0.75,78.54,33.2,25.7,3.93,15.32
2025-06-01 09:56:00,639895.88,231.3,231.1,34.78,115.81,0,1,1051.83,1081.08,1111.99,1066.24,1091.91,1150.02,1084.11,1125.2,1144.74,44.7,99.65,294.16,0,0,1.42,224.99,150.43,45.84,6.46,212.14,68.01,19.65,0,0,10.1,14.14,193.33,0,0,273129.78,0,0,1426.11,151.62,157.69,-0.32,21.17,8.77,0.62,64.05,33.06,11.89,3.8,15.5
2025-06-01 09:58:00,639895.88,181.21,180.81,34.91,98.64,0,1,1048.15,1076.72,1108.17,1067.58,1089.86,1150.73,1084.4,1120.56,1145.82,42.7,99.58,294.16,0,0,1.42,224.81,150.26,45.89,6.45,214.4,68.01,18.85,0,0,10.25,14.22,193.21,0,0,273129.78,0,0,1347.99,151.37,157.5,-0.3,21.2,8.93,0.81,45.1,39.3,1.57,3.22,14.81
2025-06-01 10:00:00,639895.88,541.47,540.55,35.18,103.68,0,1,1047.7,1078.06,1106.68,1068.56,1090.42,1150.42,1086.93,1127.06,1145.65,40.63,99.58,294.16,0,0,1.42,223.91,149.75,45.99,6.56,205.76,67.98,18.65,0,0,10.22,13.77,193.27,0,0,273129.78,0,0,1288.89,151.03,157.12,-0.3,20.84,9.16,0.69,32.15,38.28,1.79,2.83,14.8
2025-06-01 10:02:00,639902.38,340.54,339.73,35.18,102.57,0,1,1046.14,1078.06,1103.24,1069.02,1090.52,1148.81,1093.36,1130.14,1144.14,40.62,99.64,294.16,0,0,1.42,223,148.9,45.8,6.55,203.28,68.19,19.59,0,0,10.18,14.07,193.25,0,0,273129.78,0,0,1308.06,150.6,156.56,-0.32,20.86,8.62,0.44,16.31,35.58,6.61,2.27,14.4
2025-06-01 10:04:00,639902.38,12.85,12.65,35.25,106.66,0,1,1043.61,1075.6,1100,1069.77,1089.44,1147.6,1097.75,1119.93,1143.6,40.62,99.62,294.16,0,0,1.42,222.52,147.99,46.05,6.56,153.56,68.52,18.56,0,0,10.26,13.69,193.15,0,0,273129.78,0,0,1265.21,150.1,156.19,-0.31,21.29,8.46,0.81,7.88,33.41,5.06,1.56,14.52
2025-06-01 10:06:00,639902.38,404.2,403.6,35.4,103.69,0,1,1038.45,1070.69,1096.69,1069.9,1085.75,1146.82,1098.74,1111.49,1144.24,40.63,99.54,294.16,0,0,1.41,222.07,147.08,45.99,6.61,119.47,68.61,18.66,0,0,10.35,13.51,192.95,0,0,273129.78,0,0,1270.76,149.56,155.81,-0.29,21.31,8.62,0.88,6.16,35.57,1.18,1.27,14.45
2025-06-01 10:08:00,639902.38,390.08,389.31,35.58,110.98,0,1,1037.77,1070.69,1096.49,1069.61,1086.54,1146.42,1100.23,1138.17,1145.14,40.63,99.55,294.16,0,0,1.42,221.69,146.1,45.48,6.64,144.88,68.52,18.65,0,0,10.14,13.62,192.68,0,0,273129.78,0,0,1267.78,148.92,155.62,-0.36,21.07,8.89,0.5,6.03,40.24,0.97,0.78,13.9
2025-06-01 10:10:00,639902.38,27.03,26.91,35.88,113.65,0,1,1040.2,1073.41,1098.24,1070.2,1089.37,1146.82,1102.38,1131.94,1145.82,40.63,99.52,294.16,0,0,1.41,221.63,145.4,45.4,6.68,65.68,68.48,18.65,0,0,10.32,13.59,192.42,0,0,273132.88,0,0,1271.81,148.41,155.44,-0.3,21.38,8.5,0.62,9.02,41.21,5.29,1.27,14.73
2025-06-01 10:12:00,639902.38,404.92,404.72,36.2,109.14,0,0,1041.5,1073.77,1097.25,1071.44,1090.39,1147.19,1103.5,1139.34,1145.82,40.63,99.52,294.16,0,0,1.41,221.76,144.97,45.63,6.66,56.38,68.53,18.51,0,0,9.9,14.33,192.31,0,0,273132.88,0,0,1247.5,147.95,155.25,-0.3,21.43,8.15,0.75,14.69,36.58,6.49,1.16,13.7
2025-06-01 10:22:00,639907.69,139.66,138.19,36.2,121.5,0,1,1034.63,1064.67,1092.4,1074.55,1086.44,1151.3,1100.13,1126.6,1148.24,45.46,99.62,294.16,0,0,1.41,224.07,144.69,45.52,6.6,125.41,67.74,18.62,0,0,9.03,13.96,191.51,0,0,273132.88,0,0,1421.46,146.52,155.81,-0.3,20.84,9.28,0.88,17.63,57.51,3.1,2.16,15.4
2025-06-01 10:24:00,639907.69,516.95,516.63,36.4,121.54,0,1,1035.09,1065.06,1097.48,1073.8,1087.4,1152.21,1098.14,1135.99,1149.51,44.89,99.55,294.16,0,0,1.41,224.93,145.57,45.64,6.59,142.1,67.51,19.69,0,0,9.13,13.58,191.29,0,0,273132.88,0,0,1431.11,146.79,156.19,-0.28,20.47,9.48,0.81,21.41,66.99,0.3,2.26,15.18
2025-06-01 10:26:00,639907.69,407.71,406.99,36.18,111.11,0,1,1033.57,1065.36,1100.39,1073.11,1087.59,1153.02,1095.7,1138.57,1150.42,43.2,99.63,294.16,0,0,1.4,225.2,146.4,45.43,6.58,154.24,67.55,19.69,0,0,8.68,14.38,191.43,0,0,273132.88,0,0,1348.4,147.12,156.19,-0.33,20.67,8.98,0.5,27.33,59.4,1.85,2.57,15.12
2025-06-01 10:28:00,639907.69,95.87,94.75,35.88,110.88,0,1,1038.84,1072.62,1109.13,1072.42,1092.3,1154.7,1094.74,1149.01,1151.9,44.02,99.54,294.16,0,0,1.41,225.15,146.95,45.54,6.54,154.28,67.63,19.66,0,0,8.53,13.5,191.67,0,0,273136.56,0,0,1388.12,147.45,156,-0.27,20.58,9.08,0.62,21.2,52.08,2.14,2.46,15.98
2025-06-01 10:30:00,639907.69,202.86,201.8,35.7,112.68,0,1,1041.34,1073.41,1111.39,1072.62,1093.95,1156.02,1094.35,1135.99,1153.32,45.46,99.64,294.16,0,0,1.41,225.32,147.33,45.42,6.51,111.38,67.79,19.62,0,0,8.23,14.33,191.96,0,0,273136.56,0,0,1497.36,147.7,156,-0.24,20.94,8.37,0.38,30.27,45.83,55.64,2.55,15.62
2025-06-01 10:32:00,639907.69,558.18,557.78,35.58,109.39,0,1,1040.27,1072.13,1110.53,1072.42,1092.67,1156.42,1094.15,1126.1,1154.19,43.45,99.58,294.16,0,0,1.4,225.44,147.61,45.48,6.51,162.41,67.88,19.53,0,0,8.19,13.66,192.23,0,0,273136.56,0,0,1395.56,147.93,156,-0.31,20.99,8.67,0.5,27.31,40.94,23.72,2.54,15.57
2025-06-01 10:34:00,639907.69,388.3,387.38,35.55,103.5,0,1,1040.2,1071.18,1108.44,1072.62,1091.12,1155.81,1093.85,1123.83,1153.22,43.01,99.53,294.16,0,0,1.4,225.33,147.79,45.45,6.5,150.92,67.91,19.57,0,0,8.3,14.19,192.39,0,0,273136.56,0,0,1368.19,148.05,155.81,-0.29,20.8,8.93,0.76,21.96,47.81,1.79,2.64,16.33
2025-06-01 10:36:00,639912.88,26.57,25.65,35.4,104.07,0,1,1040.95,1071.18,1108.74,1072.42,1090.82,1155.21,1093.85,1125.9,1153.32,42.75,99.65,294.16,0,0,1.4,225.2,147.9,45.22,6.49,182.82,67.98,19.55,0,0,8.17,13.54,192.45,0,0,273136.56,0,0,1388.61,148.18,155.81,-0.31,20.86,8.89,0.31,23.39,50.35,0.37,2.52,14.88
2025-06-01 10:38:00,639912.88,336.48,336.22,34.38,90.07,0,1,1040.2,1069.71,1107.38,1072.52,1088.88,1154.8,1093.56,1105.32,1152.31,38.17,99.55,294.16,0,0,1.41,224.61,147.75,45.74,6.47,136.63,68.04,19.69,0,0,8.29,14.11,192.65,0,0,273136.56,0,0,1176.88,148.21,155.44,-0.3,20.88,8.76,1.12,22.29,45.7,1.51,2.57,13.79
2025-06-01 10:40:00,639912.88,549.04,548.43,34.33,103.44,0,1,1036.93,1065.95,1104.43,1071.93,1085.16,1151.3,1091.31,1093.75,1145.92,43.77,99.59,294.16,0,0,1.4,223,147.08,45.29,6.47,123.13,68.01,19.34,0,0,7.94,14.22,192.91,0,0,273136.56,0,0,1399.44,147.95,155.06,-0.31,20.4,9.05,0.31,14.76,41.08,3.14,2.28,15
2025-06-01 10:42:00,639912.88,225.87,225.87,34.5,100.91,0,1,1031.56,1059.84,1100.99,1070.49,1078.65,1147.53,1086.34,1093.95,1141.25,43.77,99.61,294.16,0,0,1.4,222.36,146.24,45.44,6.5,162.26,67.94,19.68,0,0,8.56,13.92,192.47,0,0,273136.56,0,0,1369.93,147.58,155.06,-0.29,20.81,9.17,1.19,10.19,40.4,9.3,1.95,15.52
2025-06-01 10:44:00,639919.69,152.31,150.67,34.75,100.94,0,1,1027.59,1057.1,1098.9,1068.04,1077.14,1145.01,1081.05,1098.21,1138.33,43.76,99.54,294.16,0,0,1.4,222.07,145.73,45.56,6.53,104.17,67.71,19.65,0,0,8.31,14.1,191.93,0,0,273136.56,0,0,1377.36,147.25,155.25,-0.34,20.44,9.8,0.62,11.26,39.01,7.67,1.64,15.2
2025-06-01 10:46:00,639919.69,593.95,593.09,34.88,103.21,0,1,1023.91,1053,1094.35,1066.04,1072.62,1142.96,1076.42,1074.06,1135.29,43.76,99.52,294.16,0,0,1.4,221.87,145.44,45.56,6.55,138.67,67.55,19.54,0,0,8.43,13.62,191.5,0,0,273136.56,0,0,1382.57,146.95,155.32,-0.31,20.42,9.64,0.88,14.78,40.38,11.53,1.85,15.15
2025-06-01 10:48:00,639919.69,134.17,132.9,35.23,101.67,0,1,1018.82,1048.61,1089.9,1063.5,1067.06,1140.04,1071.9,1081.94,1131.61,43.76,99.55,294.16,0,0,1.4,221.69,145.25,45.73,6.54,62.54,67.49,19.6,0,0,8.15,13.47,191.16,0,0,273139.88,0,0,1400.49,146.75,155.44,-0.31,20.35,9.66,0.56,15.95,38.95,8.76,1.81,15.2
2025-06-01 10:56:00,639919.69,422.49,421.42,35.41,112.6,0,1,1017.4,1051.83,1088.88,1053.46,1062.65,1126.96,1060.33,1087.2,1114.54,43.76,99.64,294.16,0,0,1.41,222.52,145.81,45.88,6.48,159.7,68.21,19.66,0,0,7.55,13.78,190.94,0,0,273139.88,0,0,1399.86,146.75,155.44,-0.32,21.26,8.9,1.06,39.43,35.87,64.02,2.44,15.07
2025-06-01 10:58:00,639924.75,69.3,67.92,35.3,103.43,0,1,1018.43,1052.48,1089.54,1051.7,1062.71,1124.66,1057.98,1083.97,1111.85,43.76,99.52,294.16,0,0,1.41,222.76,146.01,45.48,6.46,135.2,68.4,19.55,0,0,7.33,13.97,191.2,0,0,273139.88,0,0,1394.86,146.86,155.44,-0.38,21.61,8.71,0.56,45.54,29.33,86.28,3.47,15.27
2025-06-01 11:00:00,639924.75,559.1,559.16,35.43,115.56,0,1,1016.44,1049.49,1086.51,1050.56,1061.44,1122.6,1055.08,1091.08,1110.29,39.67,99.63,294.16,0,0,1.4,222.84,146.23,45.31,6.42,160.89,68.56,19.68,0,0,7.39,14.22,191.43,0,0,273139.88,0,0,1215.28,146.92,155.25,-0.3,21.79,8.77,0.51,39.7,30.14,130.2,3.37,15.6
2025-06-01 11:02:00,639924.75,218.45,218.5,36.08,110.78,0,1,1017.88,1052.02,1091.22,1048.45,1064.77,1124.23,1053.55,1102.28,1114.84,39.68,99.58,294.16,0,0,1.4,221.73,146.04,45.52,6.42,199.99,68.48,18.84,0,0,7.04,13.48,191.71,0,0,273139.88,0,0,1215.97,146.83,154.88,-0.3,21.27,9.46,0.94,26.21,28.49,57.14,3.16,14.54
2025-06-01 11:04:00,639924.75,211.2,209.42,36.43,118.8,0,1,1020.85,1056.26,1096.99,1047.7,1068.46,1129.27,1054.33,1109.43,1121.56,39.68,99.59,294.16,0,0,1.41,220.31,145.19,45.84,6.44,207,68.36,19.56,0,0,7.01,13.7,191.75,0,0,273139.88,0,0,1209.93,146.36,154.31,-0.3,20.75,9.19,0.44,19.5,33.33,11.78,2.58,13.57
2025-06-01 11:06:00,639924.75,528.16,527.35,36.53,121.46,0,1,1025.88,1062.22,1100.29,1047.47,1072.1,1131.91,1059.71,1109.6,1124.56,39.68,99.52,294.16,0,0,1.4,219.47,144.16,43.56,6.42,208.96,68.27,19.55,0,0,6.97,14.19,191.51,0,0,273139.88,0,0,1242.99,145.81,153.94,-0.27,20.52,9.11,0.18,24.16,38.35,26.18,2.37,13.82
2025-06-01 11:08:00,639924.75,117.81,117.2,36.87,124.47,0,1,1022.55,1057.14,1092.3,1047.31,1070.39,1134.62,1065.36,1092.01,1128.27,39.69,99.58,294.16,0,0,1.41,219.24,143.6,43.31,6.43,209.67,68.44,19.6,0,0,6.95,13.88,191.36,0,0,273139.88,0,0,1233.68,145.41,153.56,-0.29,21.18,8.18,0.56,57.04,35.16,585.81,3.19,14.05
2025-06-01 11:10:00,639924.75,323.17,322.97,37.62,120.76,0,1,1016.27,1049.71,1084.01,1047.21,1065.65,1135.08,1063.69,1092.57,1127.36,43.7,99.63,294.16,0,0,1.41,218.68,143.26,42.37,6.45,208.41,68.23,19.71,0,0,6.78,14.16,190.98,0,0,273139.88,0,0,1391.94,145.03,153.19,-0.3,20.75,9.36,0.75,28.61,35.72,49.16,3.2,14.62
2025-06-01 11:12:00,639924.75,409.78,408.97,37.92,124.46,0,1,1010.52,1044.68,1079.87,1046.01,1063.76,1133.68,1058.54,1129.9,1125.46,43.07,99.6,294.16,0,0,1.4,218.47,143.06,41.21,6.44,169.26,67.63,19.62,0,0,6.74,13.36,190.02,0,0,273143.09,0,0,1359.65,144.69,153.38,-0.29,20.05,10.08,0.69,18.91,53.53,1.87,2.86,15.57
2025-06-01 11:14:00,639929.88,4.51,4.51,37.84,121.25,0,1,1011.42,1045.46,1080.29,1044.91,1066.6,1133.41,1056.74,1123.03,1124.6,42.44,99.61,294.16,0,0,1.41,218.9,143.52,41.29,6.49,142.53,67.06,19.54,0,0,6.73,13.86,189.11,0,0,273143.09,0,0,1343.68,144.7,153.56,-0.3,19.56,10.33,0.89,28.53,60.15,1.1,3.27,15.52
2025-06-01 11:16:00,639929.88,336.94,337.43,37.71,122.5,0,1,1011.39,1044.29,1076,1043.8,1067.35,1132.01,1054.11,1117.47,1122.4,41.82,99.6,294.16,0,0,1.41,219.28,144.41,41.38,6.5,134.46,66.85,19.51,0,0,6.12,14.08,188.65,0,0,273143.09,0,0,1321.32,145.04,153.75,-0.29,19.55,9.88,0.45,33.14,59.95,1.01,4.45,15.23
2025-06-01 11:18:00,639929.88,542.74,542.28,37.62,121.15,0,1,1007.76,1038.81,1065.82,1042.77,1063.95,1126.56,1051.21,1085.22,1115.61,42.32,99.55,294.16,0,0,1.4,219.33,145.28,41.27,6.49,178.81,66.69,19.69,0,0,6.14,13.96,188.39,0,0,273143.09,0,0,1347.29,145.41,153.75,-0.29,19.4,10.01,0.74,27.87,58.36,1,4.49,14.43
