时间,炉号,预警/报警类型,预警/报警事件
2025-05-26 20:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 20:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 20:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 20:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 20:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 20:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:00:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:05:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:10:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:15:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:20:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:25:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:30:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:35:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:40:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 21:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 21:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 21:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 21:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 21:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 21:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 21:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:00:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:05:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:10:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:15:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:20:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:25:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:30:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:35:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:40:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:45:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:50:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:55:00,1,预警,瞬时低炉温焚烧
2025-05-26 22:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 22:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 22:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 22:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 22:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 22:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 22:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:00:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:05:00,1,预警,瞬时低炉温焚烧
2025-05-26 23:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-26 23:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-26 23:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-26 23:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-26 23:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-26 23:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-26 23:08:00,1,预警,布袋除尘器压力损失偏低
