数据时间,改1#垃圾实时重量,改2#垃圾实时重量,DCS系统时间 时,DCS系统时间 分,DCS系统时间 秒,推料器1列1#小车位置,推料器1列2#小车位置,推料器2列1#小车位置,推料器2列2#小车位置,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,,炉膛压力,,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机频率反馈,引风机电流反馈,引风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙称重,氢氧化钙电机运行信号/开关阀信号_1,氢氧化钙电机运行信号/开关阀信号_2,半干法石灰浆浓度,半干法雾化石灰浆流量,半干法生石灰称重,半干法反应塔温度,雾化石灰浆电机运行信号_1,雾化石灰浆电机运行信号_2,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,1#活性炭重量累计,2#活性炭重量累计,活性炭电机运行信号,布袋除尘进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-05-23 01:48:00,0.00,0.10,1.00,47.00,59.00,547.00,560.00,550.00,554.00,0.00,1039.39,979.34,1009.365,-34.57,,26.80,83.12,1.00,20.50,41.16,1.00,28.99,7.50,83.99,1.00,4.90,52240.29,1.00,0.00,1439.21,2.75,43866.11,129.33,1.00,1.00,427.15,979.34,1.00,0.00,42088.99,1.00,763.61,124.03,1.00,122.62,-34.57,41457.87,27.22,8.48,4.42,133.14,176.04,0.06,3.40
2025-05-23 01:50:00,0.00,0.10,1.00,49.00,59.00,547.00,560.00,550.00,554.00,0.00,1040.24,975.97,1008.105,-49.00,,26.80,82.50,1.00,20.59,41.48,1.00,28.80,7.64,83.99,1.00,4.89,52240.42,1.00,0.00,1439.21,4.17,43866.22,129.83,1.00,1.00,131.96,976.03,1.00,0.00,42105.04,1.00,744.44,124.11,1.00,122.74,-49.00,41684.68,25.91,9.43,4.65,83.16,116.98,0.04,3.89
2025-05-23 01:52:00,0.00,0.10,1.00,51.00,39.00,547.00,560.00,550.00,554.00,0.00,1040.40,976.29,1008.345,-17.79,,26.86,83.25,1.00,20.55,41.01,1.00,29.54,8.13,83.99,1.00,4.90,52240.60,1.00,0.00,1439.21,2.25,43866.37,127.64,1.00,1.00,12.48,976.77,1.00,0.00,42105.04,1.00,781.94,123.60,1.00,122.60,-17.79,41217.24,27.19,9.21,5.39,15.57,156.98,0.06,3.70
2025-05-23 01:54:00,0.00,0.10,1.00,53.00,49.00,815.00,829.00,818.00,829.00,0.00,1040.33,979.38,1009.855,-60.41,,26.89,83.19,1.00,20.57,41.27,1.00,29.84,7.64,83.99,1.00,4.91,52240.78,1.00,0.00,1438.43,2.14,43866.45,127.10,1.00,1.00,83.72,978.61,1.00,0.00,42105.04,1.00,808.54,122.61,1.00,122.17,-60.41,41820.55,27.72,9.62,5.11,26.20,155.13,0.04,2.71
2025-05-23 01:56:00,0.00,0.10,1.00,55.00,59.00,815.00,829.00,818.00,829.00,0.00,1039.85,977.72,1008.785,-38.66,,26.81,83.19,1.00,20.57,41.68,1.00,29.48,6.64,83.99,1.00,4.89,52240.94,1.00,0.00,1435.28,4.07,43866.53,130.98,1.00,1.00,115.06,977.72,1.00,0.00,42105.04,1.00,794.65,123.09,1.00,122.31,-38.66,40968.20,27.69,9.66,4.76,159.71,180.73,0.04,3.60
2025-05-23 01:58:00,0.00,0.10,1.00,57.00,59.00,815.00,829.00,818.00,829.00,0.00,1039.17,980.55,1009.86,-38.19,,26.82,83.35,1.00,15.30,37.96,1.00,30.28,7.64,83.97,1.00,4.90,52241.11,1.00,0.00,1437.18,4.08,43866.67,132.06,1.00,1.00,128.17,980.55,1.00,0.00,42105.04,1.00,821.25,124.20,1.00,122.72,-38.19,42148.29,28.40,9.51,5.17,56.01,194.68,0.07,4.91
2025-05-23 02:00:00,0.00,0.10,1.00,59.00,59.00,1085.00,1096.00,1078.00,1094.00,0.00,1038.97,988.27,1013.62,-51.86,,26.78,83.69,1.00,15.31,37.74,1.00,29.37,7.05,83.99,1.00,4.89,52241.27,1.00,0.00,1437.18,4.07,43866.80,130.08,1.00,1.00,19.00,988.27,1.00,0.00,42105.04,1.00,794.44,124.31,1.00,123.07,-51.86,39400.78,29.40,9.23,4.84,36.57,183.21,0.07,3.57
2025-05-23 02:02:00,0.00,7.80,2.00,1.00,59.00,1085.00,1096.00,1078.00,1094.00,0.00,1039.43,996.51,1017.97,-91.15,,26.80,83.54,1.00,15.35,38.03,1.00,29.10,6.39,83.99,1.00,4.89,52241.43,1.00,0.00,1437.96,4.08,43866.94,127.50,1.00,1.00,3.26,996.51,1.00,0.00,42105.04,1.00,797.64,123.44,1.00,122.81,-91.15,40478.82,28.47,9.17,5.00,9.41,160.85,0.07,3.11
2025-05-23 02:04:00,0.00,0.40,2.00,3.00,59.00,1085.00,1096.00,1078.00,1093.00,0.00,1040.46,1003.33,1021.895,-70.21,,26.78,83.49,1.00,15.33,37.98,1.00,28.57,6.85,84.00,1.00,4.91,52241.59,1.00,0.00,1435.93,4.07,43867.07,125.57,1.00,1.00,379.39,1003.33,1.00,0.00,42105.04,1.00,790.00,122.24,1.00,122.19,-70.21,39669.56,29.57,9.21,4.56,4.18,192.19,0.04,2.71
2025-05-23 02:06:00,0.00,0.90,2.00,5.00,59.00,1264.00,1268.00,1203.00,1218.00,0.00,1042.25,1006.57,1024.41,-59.90,,26.78,83.39,1.00,15.32,37.67,1.00,29.11,7.15,83.99,1.00,4.92,52241.76,1.00,0.00,1437.82,3.29,43867.21,123.55,1.00,1.00,398.74,1006.57,1.00,0.00,42105.04,1.00,792.85,120.90,1.00,121.65,-59.90,40552.51,28.09,9.63,5.49,6.37,191.66,0.07,2.42
2025-05-23 02:08:00,0.00,1.00,2.00,7.00,59.00,0.00,-1.00,-16.00,9.00,0.00,1043.61,1008.05,1025.83,-34.79,,26.81,83.50,1.00,15.28,37.73,1.00,29.40,7.94,84.00,1.00,4.91,52241.92,1.00,0.00,1439.21,3.28,43867.32,122.30,1.00,1.00,99.96,1008.05,1.00,0.00,42105.04,1.00,804.79,119.62,1.00,120.85,-34.79,41226.28,27.97,9.35,4.78,12.68,152.26,0.07,1.82
2025-05-23 02:10:00,0.00,1.10,2.00,9.00,59.00,0.00,-1.00,-16.00,9.00,0.00,1044.94,1002.69,1023.815,-25.43,,26.79,83.71,1.00,15.33,37.80,1.00,30.03,7.24,83.99,1.00,4.91,52242.08,1.00,0.00,1437.18,3.30,43867.43,122.11,1.00,1.00,321.24,1002.69,1.00,0.00,42105.04,1.00,862.71,118.92,1.00,120.22,-25.43,41438.09,28.24,9.36,4.98,12.63,179.09,0.04,1.93
2025-05-23 02:12:00,0.00,1.10,2.00,11.00,59.00,0.00,-1.00,-16.00,8.00,0.00,1045.72,1008.91,1027.315,-39.26,,26.79,83.50,1.00,15.35,37.90,1.00,29.04,7.15,83.99,1.00,4.89,52242.25,1.00,0.00,1439.86,3.30,43867.54,122.33,1.00,1.00,96.24,1008.91,1.00,0.00,42105.04,1.00,810.21,118.64,1.00,119.89,-39.26,40324.77,27.83,8.96,4.52,23.94,172.10,0.04,1.79
2025-05-23 02:14:00,0.00,1.10,2.00,13.00,59.00,283.00,278.00,272.00,295.00,0.00,1046.37,1007.79,1027.08,-14.16,,26.78,83.66,1.00,15.27,37.54,1.00,30.17,7.50,83.99,1.00,4.91,52242.41,1.00,0.00,1440.46,3.31,43867.64,122.40,1.00,1.00,113.67,1007.79,1.00,0.00,42105.04,1.00,845.69,118.56,1.00,119.65,-14.16,40960.06,26.97,9.73,4.77,19.65,161.17,0.04,1.86
2025-05-23 02:16:00,0.00,1.20,2.00,15.00,59.00,283.00,278.00,272.00,295.00,0.00,1046.82,1003.33,1025.075,-84.19,,26.82,83.35,1.00,15.35,37.75,1.00,29.49,6.79,83.99,1.00,4.89,52242.55,1.00,0.00,1438.43,3.32,43867.74,122.49,1.00,1.00,257.37,1004.65,1.00,0.00,42105.04,1.00,824.24,118.56,1.00,119.40,-84.19,40801.67,27.58,9.84,4.87,10.63,153.42,0.04,1.84
2025-05-23 02:18:00,0.00,1.20,2.00,17.00,39.00,556.00,546.00,536.00,559.00,0.00,1046.69,996.45,1021.57,-31.12,,26.84,83.59,1.00,15.29,37.78,1.00,29.24,7.84,83.99,1.00,4.90,52242.72,1.00,0.00,1436.53,3.27,43867.86,122.38,1.00,1.00,30.02,996.00,1.00,0.00,42105.04,1.00,822.08,118.54,1.00,119.21,-31.12,40327.89,26.56,10.00,4.72,22.56,151.43,0.07,2.52
2025-05-23 02:20:00,0.00,1.20,2.00,19.00,49.00,556.00,546.00,536.00,559.00,0.00,1045.36,992.90,1019.13,-75.25,,26.70,83.55,1.00,15.27,37.68,1.00,28.85,7.94,83.97,1.00,4.88,52242.90,1.00,0.00,1437.31,3.29,43867.97,122.09,1.00,1.00,307.56,993.28,1.00,0.00,42105.04,1.00,820.76,118.44,1.00,119.21,-75.25,41712.86,26.15,9.90,4.44,15.77,153.60,0.04,1.99
2025-05-23 02:22:00,0.00,1.20,2.00,21.00,59.00,830.00,818.00,813.00,839.00,0.00,1043.87,987.98,1015.925,-35.81,,26.80,83.63,1.00,15.30,37.60,1.00,28.53,7.15,83.99,1.00,4.89,52243.06,1.00,0.00,1437.31,3.28,43868.08,121.78,1.00,1.00,41.09,988.27,1.00,0.00,42105.04,1.00,814.72,118.32,1.00,118.86,-35.81,40228.18,26.65,10.12,4.30,22.30,155.91,0.07,2.11
2025-05-23 02:24:00,0.00,1.20,2.00,23.00,59.00,830.00,818.00,813.00,839.00,0.00,1042.44,982.05,1012.245,-35.86,,26.79,83.86,1.00,15.36,37.71,1.00,28.41,6.85,84.00,1.00,4.89,52243.23,1.00,0.00,1435.79,3.28,43868.19,121.01,1.00,1.00,98.46,982.05,1.00,0.00,42105.04,1.00,806.74,118.03,1.00,118.65,-35.86,42403.73,23.27,9.94,4.03,16.58,136.73,0.07,2.15
2025-05-23 02:26:00,0.00,1.20,2.00,25.00,59.00,830.00,818.00,813.00,838.00,0.00,1041.34,969.77,1005.555,-12.28,,26.73,83.62,1.00,15.34,37.71,1.00,28.55,7.15,84.00,1.00,4.92,52243.39,1.00,0.00,1440.46,2.87,43868.29,120.51,1.00,1.00,230.57,969.77,1.00,0.00,42105.04,1.00,811.39,117.70,1.00,118.20,-12.28,41751.77,24.51,9.58,4.05,14.96,155.88,0.04,1.99
2025-05-23 02:28:00,0.00,1.20,2.00,27.00,59.00,1097.00,1084.00,1083.00,1108.00,0.00,1040.69,973.84,1007.265,-46.86,,26.70,83.29,1.00,15.31,37.58,1.00,28.13,6.96,83.99,1.00,4.88,52243.55,1.00,0.00,1437.04,2.83,43868.39,120.80,1.00,1.00,16.35,973.84,1.00,0.00,42105.04,1.00,822.99,117.45,1.00,118.10,-46.86,41028.52,23.84,9.54,4.02,19.61,138.68,0.04,1.84
2025-05-23 02:30:00,0.00,1.30,2.00,29.00,59.00,1097.00,1084.00,1083.00,1108.00,0.00,1040.50,977.88,1009.19,-8.23,,26.75,83.64,1.00,15.27,37.65,1.00,28.94,8.53,84.00,1.00,4.90,52243.71,1.00,0.00,1437.18,2.87,43868.48,121.38,1.00,1.00,95.96,977.88,1.00,0.00,42105.04,1.00,845.76,117.45,1.00,117.92,-8.23,42517.39,23.21,9.97,4.10,16.37,158.85,0.07,2.59
2025-05-23 02:32:00,0.00,1.30,2.00,31.00,59.00,26.00,13.00,-12.00,10.00,0.00,1039.56,986.64,1013.1,-54.40,,26.75,83.78,1.00,15.35,37.67,1.00,28.35,7.08,83.97,1.00,4.90,52243.88,1.00,0.00,1435.93,2.87,43868.58,121.97,1.00,1.00,62.33,986.64,1.00,0.00,42105.04,1.00,837.22,117.61,1.00,117.80,-54.40,41908.77,23.34,9.87,4.11,32.05,146.75,0.07,2.30
2025-05-23 02:34:00,0.00,1.30,2.00,33.00,59.00,0.00,-14.00,-12.00,10.00,0.00,1035.77,982.66,1009.215,-57.10,,26.83,83.37,1.00,15.34,37.64,1.00,28.48,7.54,83.97,1.00,4.86,52244.04,1.00,0.00,1437.96,2.87,43868.68,122.42,1.00,1.00,131.56,982.66,1.00,0.00,42105.04,1.00,845.69,117.82,1.00,117.92,-57.10,43032.99,22.86,10.13,4.64,21.83,151.17,0.04,2.42
2025-05-23 02:36:00,0.00,1.30,2.00,35.00,59.00,129.00,116.00,136.00,156.00,0.00,1035.44,981.76,1008.6,-46.52,,26.81,83.55,1.00,15.28,37.82,1.00,28.23,7.04,83.99,1.00,4.91,52244.21,1.00,0.00,1439.21,2.87,43868.77,122.84,1.00,1.00,42.37,981.76,1.00,0.00,42105.04,1.00,827.01,117.99,1.00,117.89,-46.52,42239.73,23.13,9.72,4.17,43.12,143.34,0.04,2.21
2025-05-23 02:38:00,0.00,1.30,2.00,37.00,59.00,288.00,273.00,269.00,289.00,0.00,1034.28,979.95,1007.115,-55.55,,26.79,83.89,1.00,10.22,36.31,1.00,27.91,7.44,83.99,1.00,4.92,52244.37,1.00,0.00,1437.96,2.86,43868.87,122.89,1.00,1.00,129.69,979.95,1.00,0.00,42105.04,1.00,826.94,118.12,1.00,117.73,-55.55,42263.97,22.11,9.93,4.12,35.63,127.91,0.06,2.65
2025-05-23 02:40:00,0.00,0.10,2.00,39.00,59.00,288.00,273.00,269.00,289.00,0.00,1037.22,982.72,1009.97,-37.99,,26.84,83.99,1.00,10.28,36.32,1.00,27.43,6.85,84.00,1.00,4.91,52244.53,1.00,0.00,1436.53,2.88,43868.96,122.75,1.00,1.00,193.19,982.72,1.00,0.00,42105.04,1.00,819.72,118.12,1.00,117.78,-37.99,39950.11,22.50,9.58,3.69,52.16,133.07,0.04,2.44
2025-05-23 02:42:00,0.00,4.00,2.00,41.00,59.00,556.00,539.00,543.00,560.00,0.00,1037.90,986.35,1012.125,-36.59,,26.78,83.58,1.00,10.27,36.41,1.00,27.48,6.16,83.99,1.00,4.87,52244.67,1.00,0.00,1435.14,2.86,43869.04,122.30,1.00,1.00,42.13,986.16,1.00,0.00,42105.04,1.00,825.83,118.07,1.00,117.68,-36.59,41084.23,22.03,9.98,4.12,25.91,140.92,0.06,2.38
2025-05-23 02:44:00,0.00,7.20,2.00,43.00,39.00,556.00,539.00,543.00,560.00,0.00,1038.97,989.74,1014.355,-46.86,,26.70,83.97,1.00,10.23,36.35,1.00,27.16,5.89,83.98,1.00,4.90,52244.84,1.00,0.00,1437.78,2.86,43869.14,121.78,1.00,1.00,73.19,989.55,1.00,0.00,42105.04,1.00,818.40,117.82,1.00,117.58,-46.86,40614.39,22.45,9.75,3.90,24.94,154.79,0.04,2.89
2025-05-23 02:46:00,0.00,3.60,2.00,45.00,49.00,824.00,811.00,816.00,830.00,0.00,1040.24,991.24,1015.74,-46.55,,26.82,83.49,1.00,10.27,36.30,1.00,28.02,6.42,84.00,1.00,4.89,52245.02,1.00,0.00,1439.81,2.87,43869.25,121.29,1.00,1.00,140.30,990.41,1.00,0.00,42105.04,1.00,849.86,117.50,1.00,117.26,-46.55,42620.05,22.02,9.96,3.98,21.98,160.23,0.04,2.85
2025-05-23 02:48:00,0.00,0.10,2.00,47.00,59.00,1095.00,1084.00,1082.00,1092.00,0.00,1041.21,992.93,1017.07,-48.72,,26.73,83.30,1.00,10.23,36.37,1.00,27.56,7.76,84.00,1.00,4.91,52245.18,1.00,0.00,1439.07,2.84,43869.34,121.62,1.00,1.00,1.63,992.93,1.00,0.00,42105.04,1.00,832.15,117.28,1.00,117.24,-48.72,38639.54,26.32,9.86,4.07,10.59,169.95,0.04,2.17
2025-05-23 02:50:00,0.00,0.10,2.00,49.00,59.00,1095.00,1084.00,1082.00,1092.00,0.00,1042.34,994.59,1018.465,-46.44,,26.74,83.21,1.00,10.22,36.36,1.00,27.88,6.32,83.99,1.00,4.92,52245.35,1.00,0.00,1437.82,2.85,43869.44,121.46,1.00,1.00,107.80,994.69,1.00,0.00,42105.04,1.00,857.92,117.16,1.00,117.02,-46.44,41404.43,22.75,10.03,4.25,12.76,181.69,0.04,2.72
2025-05-23 02:52:00,0.00,0.10,2.00,51.00,59.00,1070.00,1061.00,953.00,958.00,0.00,1043.28,997.09,1020.185,-36.43,,26.84,83.37,1.00,10.27,36.23,1.00,27.71,6.34,84.00,1.00,4.90,52245.51,1.00,0.00,1435.74,2.84,43869.53,121.55,1.00,1.00,153.63,996.99,1.00,0.00,42105.04,1.00,837.01,117.02,1.00,116.79,-36.43,40411.64,24.04,9.61,3.55,14.54,188.85,0.06,2.53
2025-05-23 02:54:00,0.00,0.10,2.00,53.00,59.00,0.00,-14.00,-10.00,10.00,0.00,1044.91,1000.67,1022.79,-58.35,,26.80,83.71,1.00,10.24,36.25,1.00,27.85,6.39,83.98,1.00,4.89,52245.68,1.00,0.00,1439.81,2.84,43869.62,121.43,1.00,1.00,50.19,1000.77,1.00,0.00,42105.04,1.00,855.07,116.94,1.00,116.70,-58.35,41328.57,22.91,9.71,3.87,30.27,151.12,0.06,2.39
2025-05-23 02:56:00,0.00,0.10,2.00,55.00,59.00,0.00,-14.00,-10.00,9.00,0.00,1046.85,1002.50,1024.675,-26.23,,26.80,83.62,1.00,10.23,36.44,1.00,27.62,6.13,83.99,1.00,4.90,52245.84,1.00,0.00,1439.81,2.75,43869.72,121.34,1.00,1.00,63.87,1002.50,1.00,0.00,42105.04,1.00,865.69,116.84,1.00,116.60,-26.23,41651.78,22.91,9.57,3.56,35.77,163.84,0.06,2.65
2025-05-23 02:58:00,0.00,0.10,2.00,57.00,59.00,279.00,267.00,270.00,287.00,0.00,1048.22,998.14,1023.18,-51.77,,26.78,83.39,1.00,10.29,36.52,1.00,27.95,6.95,83.97,1.00,4.91,52246.00,1.00,0.00,1434.49,2.79,43869.81,121.33,1.00,1.00,35.81,998.14,1.00,0.00,42105.04,1.00,862.36,116.75,1.00,116.56,-51.77,41763.16,22.15,9.90,3.68,34.96,165.15,0.04,2.31
2025-05-23 03:00:00,0.00,0.10,2.00,59.00,59.00,279.00,267.00,270.00,287.00,0.00,1048.93,995.65,1022.29,-37.28,,26.69,83.44,1.00,10.35,36.30,1.00,28.57,7.34,83.97,1.00,4.89,52246.16,1.00,0.00,1439.81,2.76,43869.91,121.38,1.00,1.00,48.59,995.65,1.00,0.00,42105.04,1.00,908.47,116.69,1.00,116.58,-37.28,42220.99,23.03,10.05,3.81,28.19,142.58,0.07,2.75
2025-05-23 03:02:00,0.00,0.10,3.00,1.00,59.00,556.00,544.00,548.00,561.00,0.00,1049.45,984.38,1016.915,-35.01,,27.65,85.42,1.00,10.22,36.21,1.00,28.17,6.26,84.00,1.00,4.90,52246.33,1.00,0.00,1437.04,2.77,43870.00,121.46,1.00,1.00,85.74,984.38,1.00,0.00,42105.04,1.00,884.44,116.63,1.00,116.37,-35.01,42066.97,22.76,9.85,3.77,35.32,158.94,0.04,2.72
2025-05-23 03:04:00,0.00,0.10,3.00,3.00,59.00,556.00,544.00,548.00,561.00,0.00,1049.55,977.94,1013.745,-35.16,,27.61,85.98,1.00,10.23,36.34,1.00,28.71,7.95,83.97,1.00,4.90,52246.49,1.00,0.00,1439.81,2.75,43870.09,121.48,1.00,1.00,85.06,977.94,1.00,0.00,42105.04,1.00,913.12,116.59,1.00,116.27,-35.16,42692.04,22.18,10.22,4.09,31.70,163.01,0.07,2.82
2025-05-23 03:06:00,0.00,0.10,3.00,5.00,59.00,823.00,816.00,815.00,829.00,0.00,1049.45,978.45,1013.95,-54.46,,27.65,85.57,1.00,10.19,36.45,1.00,28.17,7.21,83.99,1.00,4.89,52246.66,1.00,0.00,1439.21,2.77,43870.18,121.67,1.00,1.00,48.59,978.45,1.00,0.00,42105.04,1.00,892.50,116.57,1.00,116.34,-54.46,41208.46,22.67,9.82,3.57,39.74,159.31,0.06,3.02
2025-05-23 03:08:00,0.00,0.10,3.00,7.00,59.00,1089.00,1087.00,1083.00,1098.00,0.00,1049.84,975.49,1012.665,-54.11,,27.63,85.61,1.00,10.22,36.46,1.00,28.20,7.00,83.99,1.00,4.90,52246.79,1.00,0.00,1438.43,2.80,43870.26,121.67,1.00,1.00,167.57,976.57,1.00,0.00,42105.04,1.00,899.44,116.59,1.00,116.34,-54.11,42355.62,21.70,10.15,3.86,33.64,173.62,0.04,2.43
2025-05-23 03:10:00,0.00,3.60,3.00,9.00,39.00,1089.00,1087.00,1083.00,1098.00,0.00,1050.17,972.22,1011.195,-46.17,,27.65,85.32,1.00,10.23,36.42,1.00,28.12,6.27,84.00,1.00,4.88,52246.97,1.00,0.00,1435.14,2.78,43870.36,121.65,1.00,1.00,73.98,971.20,1.00,0.00,42105.04,1.00,901.25,116.57,1.00,116.22,-46.17,42245.94,21.87,10.50,3.83,23.74,167.39,0.04,3.22
2025-05-23 03:12:00,0.00,3.80,3.00,11.00,49.00,1356.00,1361.00,1349.00,1363.00,0.00,1049.75,972.89,1011.32,-43.22,,27.74,85.47,1.00,10.24,36.35,1.00,28.58,8.00,83.99,1.00,4.91,52247.14,1.00,0.00,1436.53,2.79,43870.46,121.48,1.00,1.00,190.28,972.89,1.00,0.00,42105.04,1.00,919.72,116.49,1.00,116.13,-43.22,42418.70,21.58,10.82,4.18,20.47,126.97,0.04,2.92
2025-05-23 03:14:00,0.00,5.30,3.00,13.00,59.00,0.00,2.00,-16.00,11.00,0.00,1045.62,966.22,1005.92,-46.32,,27.73,85.87,1.00,10.26,36.34,1.00,28.04,6.15,83.99,1.00,4.87,52247.31,1.00,0.00,1437.78,2.81,43870.55,121.48,1.00,1.00,101.07,966.22,1.00,0.00,42105.04,1.00,906.94,116.41,1.00,116.11,-46.32,40668.81,23.12,10.93,4.04,12.36,136.71,0.04,2.25
2025-05-23 03:16:00,0.00,3.50,3.00,15.00,59.00,0.00,2.00,-16.00,10.00,0.00,1036.74,960.70,998.72,-50.12,,27.66,85.54,1.00,5.18,36.41,1.00,27.97,7.05,84.00,1.00,4.89,52247.47,1.00,0.00,1439.21,2.79,43870.64,121.15,1.00,1.00,3.63,960.51,1.00,0.00,42105.04,1.00,904.38,116.32,1.00,116.13,-50.12,41902.94,21.39,11.15,4.06,16.08,131.50,0.04,2.45
2025-05-23 03:18:00,0.00,3.60,3.00,17.00,59.00,272.00,275.00,265.00,292.00,0.00,1038.07,957.82,997.945,-29.53,,27.61,85.81,1.00,5.18,36.49,1.00,27.58,7.84,83.99,1.00,4.89,52247.63,1.00,0.00,1438.43,2.80,43870.74,120.77,1.00,1.00,80.24,957.73,1.00,0.00,42105.04,1.00,895.42,116.12,1.00,116.03,-29.53,41222.64,21.62,10.69,3.59,8.62,110.62,0.04,2.57
2025-05-23 03:20:00,0.00,3.60,3.00,19.00,59.00,543.00,549.00,533.00,559.00,0.00,1036.38,951.40,993.89,-51.87,,27.66,85.51,1.00,5.25,36.68,1.00,27.68,7.44,83.99,1.00,4.91,52247.80,1.00,0.00,1436.53,2.81,43870.83,120.19,1.00,1.00,167.41,951.40,1.00,0.00,42105.04,1.00,906.39,115.89,1.00,115.71,-51.87,41523.05,21.60,10.86,4.06,8.42,132.83,0.04,2.60
2025-05-23 03:22:00,0.00,3.60,3.00,21.00,59.00,543.00,549.00,533.00,559.00,0.00,1035.80,948.21,992.005,-49.48,,27.69,85.70,1.00,5.26,36.63,1.00,27.76,7.94,83.99,1.00,4.90,52247.96,1.00,0.00,1439.07,2.80,43870.93,119.74,1.00,1.00,163.44,948.21,1.00,0.00,42105.04,1.00,905.56,115.58,1.00,115.47,-49.48,41161.14,22.31,10.66,3.90,11.40,146.00,0.04,2.25
2025-05-23 03:24:00,0.00,3.60,3.00,23.00,59.00,815.00,823.00,799.00,827.00,0.00,1032.92,941.77,987.345,-27.68,,27.64,85.74,1.00,5.26,36.69,1.00,27.59,6.25,83.97,1.00,4.91,52248.12,1.00,0.00,1438.56,2.78,43871.02,119.34,1.00,1.00,195.19,941.77,1.00,0.00,42105.04,1.00,904.03,115.25,1.00,115.35,-27.68,40799.09,22.54,10.73,3.64,9.39,119.88,0.07,1.92
2025-05-23 03:26:00,0.00,3.50,3.00,25.00,59.00,815.00,822.00,799.00,827.00,0.00,1028.91,934.41,981.66,-57.30,,27.70,85.13,1.00,5.25,36.62,1.00,27.76,6.85,83.99,1.00,4.90,52248.29,1.00,0.00,1438.43,2.82,43871.11,118.97,1.00,1.00,140.94,934.41,1.00,0.00,42105.04,1.00,898.75,114.96,1.00,115.01,-57.30,41451.49,21.89,11.08,3.81,10.64,123.24,0.04,2.48
2025-05-23 03:28:00,0.00,6.90,3.00,27.00,59.00,1083.00,1088.00,1072.00,1101.00,0.00,1025.07,930.32,977.695,-44.35,,27.65,85.27,1.00,5.16,36.39,1.00,27.95,7.51,83.99,1.00,4.90,52248.45,1.00,0.00,1436.39,2.80,43871.20,118.97,1.00,1.00,179.35,930.32,1.00,0.00,42105.04,1.00,919.44,114.71,1.00,114.81,-44.35,40955.65,24.00,10.90,4.44,5.90,111.50,0.05,2.19
2025-05-23 03:30:00,0.00,7.60,3.00,29.00,59.00,1105.00,1098.00,996.00,1027.00,0.00,1021.17,928.81,974.99,-35.68,,27.66,85.09,1.00,5.14,36.57,1.00,27.75,7.65,83.97,1.00,4.90,52248.61,1.00,0.00,1437.18,2.81,43871.30,118.73,1.00,1.00,91.76,928.81,1.00,0.00,42105.04,1.00,911.53,114.53,1.00,114.72,-35.68,40812.01,23.14,10.67,4.34,6.62,117.28,0.04,1.99
2025-05-23 03:32:00,0.00,3.60,3.00,31.00,59.00,0.00,-9.00,-16.00,11.00,0.00,1017.08,923.25,970.165,-54.36,,27.66,85.85,1.00,5.22,36.65,1.00,27.91,6.06,83.99,1.00,4.88,52248.78,1.00,0.00,1435.14,2.80,43871.39,118.59,1.00,1.00,10.94,923.06,1.00,0.00,42105.04,1.00,928.75,114.34,1.00,114.37,-54.36,40419.64,22.88,10.68,4.23,8.23,117.17,0.04,1.81
2025-05-23 03:34:00,0.00,6.40,3.00,33.00,59.00,10.00,3.00,-1.00,27.00,0.00,1013.09,918.33,965.71,-54.30,,27.67,85.05,1.00,5.27,36.60,1.00,28.08,6.95,83.98,1.00,4.90,52248.91,1.00,0.00,1437.18,2.82,43871.47,118.78,1.00,1.00,197.24,918.61,1.00,0.00,42105.04,1.00,950.56,114.22,1.00,114.35,-54.30,40146.59,25.02,10.79,4.32,0.00,98.77,0.05,1.56
2025-05-23 03:36:00,0.00,0.10,3.00,35.00,39.00,289.00,277.00,268.00,293.00,0.00,1009.85,915.66,962.755,-49.17,,27.65,85.56,1.00,5.13,36.63,1.00,27.81,6.95,83.97,1.00,4.89,52249.09,1.00,0.00,1437.18,2.81,43871.57,118.61,1.00,1.00,90.20,915.16,1.00,0.00,42105.04,1.00,923.96,114.10,1.00,114.37,-49.17,39865.64,23.44,10.94,4.30,6.27,114.37,0.07,1.72
2025-05-23 03:38:00,0.00,0.20,3.00,37.00,49.00,556.00,536.00,534.00,560.00,0.00,1006.38,915.63,961.005,-52.07,,27.65,85.63,1.00,5.20,36.48,1.00,27.98,6.22,83.98,1.00,4.88,52249.27,1.00,0.00,1437.18,2.81,43871.67,118.26,1.00,1.00,17.74,914.38,1.00,0.00,42105.04,1.00,923.75,114.00,1.00,114.03,-52.07,40996.48,22.92,10.81,4.21,8.03,102.92,0.04,1.22
